Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
28700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
28800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
28900	9	2	2	1	4	3	4	4	4	9	4	4	4	4
29000	3	2	1	1	4	3	4	4	4	6	4	4	4	4
29100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
29200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
29300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
29400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
29500	1	2	1	1	3	3	3	4	4	1	4	3	4	4
29600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
29700	4	2	4	1	4	3	4	4	4	4	4	4	4	4
29800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
29900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30400	4	2	4	1	3	3	4	4	4	4	4	10	4	4
30500	2	2	2	1	3	3	3	4	4	2	4	3	4	4
30600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
30800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
30900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
31000	4	2	1	1	4	3	4	4	4	8	4	4	4	4
31100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31200	2	2	2	1	3	3	3	4	4	2	4	3	4	4
31300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31400	1	2	1	1	1	3	1	4	4	1	4	1	4	4
31500	9	2	4	1	3	3	13	4	4	9	4	13	4	4
31600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
31900	4	2	4	1	6	3	1	4	4	4	4	6	4	4
32000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
32100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32200	12	2	1	1	7	3	3	4	4	12	4	7	4	4
32300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32400	3	2	3	1	4	3	4	4	4	3	4	4	4	4
32500	1	2	1	1	2	3	4	4	4	1	4	9	4	4
32600	4	2	4	1	3	3	3	4	4	4	4	3	4	4
32700	2	2	2	1	1	3	1	4	4	2	4	1	4	4
32800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32900	4	2	4	1	3	3	3	4	4	4	4	3	4	4
33000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
33100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33300	4	2	4	1	10	3	3	4	4	4	4	10	4	4
33400	8	2	4	1	10	3	4	4	4	8	4	10	4	4
33500	2	2	9	1	4	3	4	4	4	9	4	4	4	4
33600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33700	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33800	4	2	2	1	2	3	2	4	4	2	2	2	4	4
33900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34000	4	2	1	1	4	3	4	4	4	1	1	4	4	4
34100	2	2	4	1	2	3	7	4	4	9	9	7	4	4
34200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34300	4	2	4	1	6	3	4	4	4	4	4	13	4	4
34400	4	2	4	1	9	3	4	4	4	4	4	9	4	4
34500	4	2	4	1	10	3	4	4	4	4	4	10	4	4
34600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34700	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
35300	6	2	1	1	4	3	4	4	4	6	4	4	4	4
35400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
35600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
35700	5	2	1	1	4	3	4	4	4	5	4	4	4	4
35800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
35900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
36200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
36300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
36400	1	2	1	1	3	3	4	4	4	1	4	10	4	4
36500	5	2	1	1	4	3	4	4	4	5	4	4	4	4
36600	4	2	10	1	4	3	4	4	4	10	4	4	4	4
36700	2	2	11	1	10	3	3	4	4	11	4	10	4	4
36800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36900	1	2	1	1	3	3	10	4	4	1	4	10	4	4
37000	2	2	2	1	3	3	3	4	4	2	4	3	4	4
37100	5	2	1	1	4	3	4	4	4	5	4	4	4	4
37200	2	2	9	1	6	3	4	4	3	9	4	6	4	4
37300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
37400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
37500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
37600	2	2	1	1	4	3	4	4	4	5	4	4	4	4
37700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
37800	8	2	1	1	4	3	4	4	4	8	4	4	4	4
37900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
38100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
38200	6	2	1	1	3	3	4	4	3	6	4	3	4	4
38300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
38400	1	2	1	1	4	3	4	4	4	1	4	4	4	4
38500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
38600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
38700	4	2	8	1	4	3	4	4	4	8	4	4	4	4
38800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
38900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
39000	2	2	3	1	4	3	4	4	4	7	4	4	4	4
39100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
39200	1	2	8	1	4	3	4	4	4	8	4	4	4	4
39300	1	2	1	1	8	3	4	4	4	1	4	8	4	4
39400	4	2	4	1	3	3	4	4	3	4	4	3	4	4
39500	8	2	1	1	4	3	4	4	4	8	4	4	4	4
39600	2	2	1	1	4	3	4	4	8	5	4	8	4	4
39700	3	2	2	1	3	3	4	4	3	7	4	3	4	4
39800	2	2	5	1	1	3	4	4	1	5	4	1	4	4
39900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
40000	2	2	1	1	1	3	4	4	1	5	4	1	4	4
40100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
40200	1	2	1	1	10	3	4	4	4	1	4	10	4	4
40300	2	2	9	1	4	3	4	4	4	9	4	4	4	4
40400	4	2	1	1	4	3	4	4	4	8	4	4	4	4
40500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
40600	2	2	4	1	3	3	4	4	3	9	4	3	4	4
40700	2	2	2	1	2	3	4	4	9	2	4	9	4	4
40800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
40900	1	2	1	1	3	3	4	4	1	1	4	6	4	4
41000	2	2	2	1	1	3	4	4	2	2	4	5	4	4
41100	5	2	1	1	3	3	4	4	7	5	4	7	4	4
41200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41300	2	2	1	1	3	3	4	4	5	5	4	11	4	4
41400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
