Iteration	1	2	3	4	5	simmap
14900	{3,3.40537:6,0.0121941:3,0.064352:6,0.000131154:3,0.00415516:6,0.020483:2,0.0433547:6,0.00401915:7,0.00378317:6,0.00941195:2,0.028414:4,0.00397309:2,0.0899813:4,0.0456329:1,0.0398238:4,0.00740675:2,0.02659:6,0.00526354:3,0.0981087}	{2,1.0767:4,0.00305679:1,0.0957672:4,0.0401003:2,0.0457665}	{1,1.06953:4,0.0218257:2,0.170034}	{2,0.0707042:4,0.0204959:2,0.0773164:4,0.0383362:2,0.181821:4,0.00330382:1,0.160981:4,0.00323847:1,0.0357509:4,0.00188071:1,0.0809841:4,0.0143001:1,0.0852281:4,0.0124088:1,0.00100405:4,0.0325296:1,0.00519814:4,0.0056283:1,0.0391414:4,0.014027:2,0.153863:4,0.0264206:2,0.390767:4,0.0122365:1,0.0117538:4,0.0434724:2,0.240501:4,0.112459:2,0.0429975:4,0.00353431:2,0.0324883:4,0.00584714:1,0.0806663:4,0.0282321:1,0.0754776:5,0.000678676:7,0.0141769:6,0.0164923:3,0.00191008:6,0.012183:7,0.0107146:6,0.016572:2,0.0336492:6,0.0435612:3,0.176629:6,0.0150654:2,0.0198486:4,0.00823133:7,0.000946034:5,0.0549178:7,0.00770612:5,0.0254926:3,0.0472873}	{3,0}	((n0:{1,1.06953:4,0.0218257:2,0.170034},n1:{2,1.0767:4,0.00305679:1,0.0957672:4,0.0401003:2,0.0457665}):{2,0.0707042:4,0.0204959:2,0.0773164:4,0.0383362:2,0.181821:4,0.00330382:1,0.160981:4,0.00323847:1,0.0357509:4,0.00188071:1,0.0809841:4,0.0143001:1,0.0852281:4,0.0124088:1,0.00100405:4,0.0325296:1,0.00519814:4,0.0056283:1,0.0391414:4,0.014027:2,0.153863:4,0.0264206:2,0.390767:4,0.0122365:1,0.0117538:4,0.0434724:2,0.240501:4,0.112459:2,0.0429975:4,0.00353431:2,0.0324883:4,0.00584714:1,0.0806663:4,0.0282321:1,0.0754776:5,0.000678676:7,0.0141769:6,0.0164923:3,0.00191008:6,0.012183:7,0.0107146:6,0.016572:2,0.0336492:6,0.0435612:3,0.176629:6,0.0150654:2,0.0198486:4,0.00823133:7,0.000946034:5,0.0549178:7,0.00770612:5,0.0254926:3,0.0472873},n2:{3,3.40537:6,0.0121941:3,0.064352:6,0.000131154:3,0.00415516:6,0.020483:2,0.0433547:6,0.00401915:7,0.00378317:6,0.00941195:2,0.028414:4,0.00397309:2,0.0899813:4,0.0456329:1,0.0398238:4,0.00740675:2,0.02659:6,0.00526354:3,0.0981087});
15000	{3,3.95997}	{2,1.09704:4,0.0489099:1,0.321229}	{1,0.845263:4,0.0677074:1,0.346664:4,0.020616:1,0.18693}	{1,0.387083:4,2.68743e-05:2,2.00022:4,0.0308328:2,0.0387255:6,0.0262093:3,0.00968314}	{3,0}	((n1:{2,1.09704:4,0.0489099:1,0.321229},n0:{1,0.845263:4,0.0677074:1,0.346664:4,0.020616:1,0.18693}):{1,0.387083:4,2.68743e-05:2,2.00022:4,0.0308328:2,0.0387255:6,0.0262093:3,0.00968314},n2:{3,3.95997});
15100	{3,3.36291:5,0.0179539:3,0.00179583:6,0.0123546:3,0.0597867:5,0.0489347:1,0.137299:4,0.013047:1,0.00826684:5,0.0262348:3,0.0722254}	{2,0.774203:4,0.00815775:2,0.0267182:4,0.117913:1,0.423298:4,0.00969326:2,0.329184:4,0.112115:1,0.165374:4,0.0287568:2,0.0134838:4,0.0296995:1,0.0816326:4,0.0064262:1,0.50142}	{1,1.06969:4,0.00984778:1,0.702978:4,0.0166774:2,0.17757:4,0.0472003:2,0.0595682:4,0.0194459:2,0.0358867:4,0.0243508:2,0.333995:4,0.0121763:1,0.118688}	{1,0.126502:4,0.0106483:1,0.211092:4,0.0271417:2,0.211939:4,0.0331158:2,0.0535062:6,0.103773:3,0.355016}	{3,0}	((n1:{2,0.774203:4,0.00815775:2,0.0267182:4,0.117913:1,0.423298:4,0.00969326:2,0.329184:4,0.112115:1,0.165374:4,0.0287568:2,0.0134838:4,0.0296995:1,0.0816326:4,0.0064262:1,0.50142},n0:{1,1.06969:4,0.00984778:1,0.702978:4,0.0166774:2,0.17757:4,0.0472003:2,0.0595682:4,0.0194459:2,0.0358867:4,0.0243508:2,0.333995:4,0.0121763:1,0.118688}):{1,0.126502:4,0.0106483:1,0.211092:4,0.0271417:2,0.211939:4,0.0331158:2,0.0535062:6,0.103773:3,0.355016},n2:{3,3.36291:5,0.0179539:3,0.00179583:6,0.0123546:3,0.0597867:5,0.0489347:1,0.137299:4,0.013047:1,0.00826684:5,0.0262348:3,0.0722254});
15200	{3,3.3868:5,0.00903275:3,0.118146:6,0.0142664:2,0.129777:6,0.0111351:7,0.0109431:6,0.00814094:2,0.0175476:6,0.00510082:3,0.230661}	{2,1.26389:4,0.00256321:1,0.0721709:4,0.00863944:2,0.112187}	{1,1.34228:4,0.0222876:2,0.0948879}	{2,0.104217:4,0.00406283:1,0.334117:4,0.00800787:1,0.266807:4,0.0049313:1,0.178716:4,0.0104211:1,0.104003:4,0.00128367:1,0.104534:4,0.00831363:2,0.0347864:4,0.0103662:1,0.0775206:4,0.00872448:2,0.372672:4,0.0506345:2,0.261149:6,0.0181938:7,0.00959456:6,0.0370582:3,0.234432:6,0.00515244:2,0.0179658:6,0.00205902:2,0.109464:6,0.00395605:3,0.0989584}	{3,0}	((n0:{1,1.34228:4,0.0222876:2,0.0948879},n1:{2,1.26389:4,0.00256321:1,0.0721709:4,0.00863944:2,0.112187}):{2,0.104217:4,0.00406283:1,0.334117:4,0.00800787:1,0.266807:4,0.0049313:1,0.178716:4,0.0104211:1,0.104003:4,0.00128367:1,0.104534:4,0.00831363:2,0.0347864:4,0.0103662:1,0.0775206:4,0.00872448:2,0.372672:4,0.0506345:2,0.261149:6,0.0181938:7,0.00959456:6,0.0370582:3,0.234432:6,0.00515244:2,0.0179658:6,0.00205902:2,0.109464:6,0.00395605:3,0.0989584},n2:{3,3.3868:5,0.00903275:3,0.118146:6,0.0142664:2,0.129777:6,0.0111351:7,0.0109431:6,0.00814094:2,0.0175476:6,0.00510082:3,0.230661});
15300	{3,3.57789:6,0.0679932:3,0.162978}	{2,0.833921:4,0.00708416:2,0.0108749}	{1,0.679206:4,0.0230396:2,0.0465679:4,0.00702721:2,0.0960389}	{2,0.00346369:4,0.0201546:1,0.544906:4,0.0751928:1,0.454064:4,0.0218921:2,0.35888:4,0.00992956:2,0.0873057:4,0.00575119:2,0.230506:4,0.0460861:1,0.0560464:4,0.00115849:1,0.19373:4,0.00733791:2,0.349257:6,0.0483859:2,0.0889635:4,0.00119979:2,0.01533:4,0.0158953:7,0.00249792:6,0.0444752:3,0.184308:6,0.0132492:3,0.0770189}	{3,0}	((n0:{1,0.679206:4,0.0230396:2,0.0465679:4,0.00702721:2,0.0960389},n1:{2,0.833921:4,0.00708416:2,0.0108749}):{2,0.00346369:4,0.0201546:1,0.544906:4,0.0751928:1,0.454064:4,0.0218921:2,0.35888:4,0.00992956:2,0.0873057:4,0.00575119:2,0.230506:4,0.0460861:1,0.0560464:4,0.00115849:1,0.19373:4,0.00733791:2,0.349257:6,0.0483859:2,0.0889635:4,0.00119979:2,0.01533:4,0.0158953:7,0.00249792:6,0.0444752:3,0.184308:6,0.0132492:3,0.0770189},n2:{3,3.57789:6,0.0679932:3,0.162978});
15400	{3,3.33978:6,0.0204274:3,0.612502}	{2,1.03174:4,0.00849572:1,0.284483:4,0.0146333:1,0.382909:4,0.014145:2,0.332352}	{1,1.29694:4,0.0019588:1,0.328485:4,0.0920014:1,0.127346:4,0.00974379:2,0.212279}	{2,0.0484753:4,0.0169362:2,0.429922:4,0.00178826:2,0.936219:6,0.0312873:3,0.439324}	{3,0}	((n0:{1,1.29694:4,0.0019588:1,0.328485:4,0.0920014:1,0.127346:4,0.00974379:2,0.212279},n1:{2,1.03174:4,0.00849572:1,0.284483:4,0.0146333:1,0.382909:4,0.014145:2,0.332352}):{2,0.0484753:4,0.0169362:2,0.429922:4,0.00178826:2,0.936219:6,0.0312873:3,0.439324},n2:{3,3.33978:6,0.0204274:3,0.612502});
15500	{3,3.14126}	{2,0.871613:4,0.00959262:1,0.467314:4,0.00531482:1,0.181657:4,0.00969233:1,0.0158041}	{1,1.04326:4,0.0016441:2,0.0222012:4,0.00712657:1,0.112987:4,0.00627742:1,0.0272916:4,0.00348684:1,0.336712}	{1,0.488014:4,0.0216624:2,0.026523:4,0.0013783:2,0.47045:4,0.00406327:1,0.121998:4,0.00323887:2,0.211194:6,0.022727:3,0.209027}	{3,0}	((n0:{1,1.04326:4,0.0016441:2,0.0222012:4,0.00712657:1,0.112987:4,0.00627742:1,0.0272916:4,0.00348684:1,0.336712},n1:{2,0.871613:4,0.00959262:1,0.467314:4,0.00531482:1,0.181657:4,0.00969233:1,0.0158041}):{1,0.488014:4,0.0216624:2,0.026523:4,0.0013783:2,0.47045:4,0.00406327:1,0.121998:4,0.00323887:2,0.211194:6,0.022727:3,0.209027},n2:{3,3.14126});
15600	{3,2.92322:5,0.00217327:3,0.498108}	{2,0.893291}	{1,0.555902:4,0.0225845:2,0.0161309:4,0.000855958:2,0.297818}	{2,0.0142349:4,0.00966286:2,0.0245218:4,0.0050687:1,1.08217:4,0.00342509:1,0.0163591:4,0.0135552:1,0.0514802:4,0.003956:2,0.138787:4,0.0225581:2,0.306569:4,0.000938558:1,0.154237:4,0.0364507:1,0.236622:4,0.00812891:2,0.00272529:6,0.00098748:2,0.229544:6,0.00355862:2,0.0184427:6,0.0063043:3,0.09311:6,0.00988065:3,0.0347301:5,0.000931569:3,0.00127223}	{3,0}	((n1:{2,0.893291},n0:{1,0.555902:4,0.0225845:2,0.0161309:4,0.000855958:2,0.297818}):{2,0.0142349:4,0.00966286:2,0.0245218:4,0.0050687:1,1.08217:4,0.00342509:1,0.0163591:4,0.0135552:1,0.0514802:4,0.003956:2,0.138787:4,0.0225581:2,0.306569:4,0.000938558:1,0.154237:4,0.0364507:1,0.236622:4,0.00812891:2,0.00272529:6,0.00098748:2,0.229544:6,0.00355862:2,0.0184427:6,0.0063043:3,0.09311:6,0.00988065:3,0.0347301:5,0.000931569:3,0.00127223},n2:{3,2.92322:5,0.00217327:3,0.498108});
15700	{3,2.93402:6,0.0033473:2,0.00188215:4,0.0074969:2,0.0658202:6,0.0154678:3,0.127888:6,0.0231738:2,0.0222885:4,0.0221834:2,0.0660927:6,0.000806241:2,0.0281069:6,0.0102579:3,0.0226554}	{2,0.528207:4,0.037151:1,0.0113992}	{1,0.576757}	{1,0.0714791:4,0.00862524:1,0.0808673:4,0.00182159:2,0.0804005:4,0.00278247:2,0.06562:4,0.000951831:2,0.0298417:4,0.0059983:2,0.113309:4,0.00499468:2,0.066157:4,0.00580754:2,0.220339:4,0.00126545:2,0.143533:4,0.0087534:1,0.08632:4,0.00962809:2,0.101516:4,0.010352:1,0.0253243:4,0.000465478:2,0.115311:4,0.0032544:1,0.182405:4,0.00376714:1,0.0709088:4,0.00431138:1,0.0775037:4,0.0281473:2,0.0324706:4,0.000715797:1,0.0366975:4,0.0143883:1,0.175578:4,0.0188367:2,0.0242852:4,0.00955438:1,0.108802:4,0.00537977:2,0.201637:4,0.00334504:2,0.0329158:4,0.00349847:2,0.0262925:6,0.00525717:2,0.00670106:6,0.0493904:2,0.023686:6,0.0185201:2,0.0508672:6,0.0129687:3,0.123706:6,0.00568755:2,0.024557:4,0.0299429:2,0.00425477:6,0.00945244:2,0.0167811:4,0.00155019:7,0.0026696:6,0.00354398:3,0.00635841:5,0.0161346:3,0.0365366}	{3,0}	((n0:{1,0.576757},n1:{2,0.528207:4,0.037151:1,0.0113992}):{1,0.0714791:4,0.00862524:1,0.0808673:4,0.00182159:2,0.0804005:4,0.00278247:2,0.06562:4,0.000951831:2,0.0298417:4,0.0059983:2,0.113309:4,0.00499468:2,0.066157:4,0.00580754:2,0.220339:4,0.00126545:2,0.143533:4,0.0087534:1,0.08632:4,0.00962809:2,0.101516:4,0.010352:1,0.0253243:4,0.000465478:2,0.115311:4,0.0032544:1,0.182405:4,0.00376714:1,0.0709088:4,0.00431138:1,0.0775037:4,0.0281473:2,0.0324706:4,0.000715797:1,0.0366975:4,0.0143883:1,0.175578:4,0.0188367:2,0.0242852:4,0.00955438:1,0.108802:4,0.00537977:2,0.201637:4,0.00334504:2,0.0329158:4,0.00349847:2,0.0262925:6,0.00525717:2,0.00670106:6,0.0493904:2,0.023686:6,0.0185201:2,0.0508672:6,0.0129687:3,0.123706:6,0.00568755:2,0.024557:4,0.0299429:2,0.00425477:6,0.00945244:2,0.0167811:4,0.00155019:7,0.0026696:6,0.00354398:3,0.00635841:5,0.0161346:3,0.0365366},n2:{3,2.93402:6,0.0033473:2,0.00188215:4,0.0074969:2,0.0658202:6,0.0154678:3,0.127888:6,0.0231738:2,0.0222885:4,0.0221834:2,0.0660927:6,0.000806241:2,0.0281069:6,0.0102579:3,0.0226554});
15800	{3,3.07923:6,3.09279e-05:3,0.183642:6,0.0436984:2,0.112025:6,0.00876937:3,0.055391}	{2,0.965048:4,0.0135027:2,0.115401:4,0.00117698:2,0.00446835:4,0.0449505:2,0.200613:4,0.00241023:1,0.104528}	{1,0.858031:4,0.00227932:2,0.113944:4,0.0025754:2,0.238769:4,0.0483886:1,0.188112}	{1,0.0387631:4,0.000361994:1,0.392571:4,0.0198467:2,0.758652:4,0.0248231:2,0.422131:4,0.00887469:7,0.00539638:6,0.00411624:2,0.054024:6,0.01042:3,0.290706}	{3,0}	((n1:{2,0.965048:4,0.0135027:2,0.115401:4,0.00117698:2,0.00446835:4,0.0449505:2,0.200613:4,0.00241023:1,0.104528},n0:{1,0.858031:4,0.00227932:2,0.113944:4,0.0025754:2,0.238769:4,0.0483886:1,0.188112}):{1,0.0387631:4,0.000361994:1,0.392571:4,0.0198467:2,0.758652:4,0.0248231:2,0.422131:4,0.00887469:7,0.00539638:6,0.00411624:2,0.054024:6,0.01042:3,0.290706},n2:{3,3.07923:6,3.09279e-05:3,0.183642:6,0.0436984:2,0.112025:6,0.00876937:3,0.055391});
15900	{3,3.86138:6,0.00205896:3,0.0113483:6,0.0105132:3,0.0456363}	{2,0.528404:4,0.0193224:1,0.444808:4,0.00447623:1,0.306764:4,0.10016:1,0.343571}	{1,0.566765:4,0.00464559:1,0.676891:4,0.0124405:2,0.0794944:4,0.0356163:1,0.371654}	{1,0.211493:4,0.100062:2,0.216547:4,0.0317159:1,0.113241:4,0.0505245:2,0.45196:4,0.037236:2,0.214232:4,0.0347869:2,0.590228:6,0.00462853:3,0.126771}	{3,0}	((n1:{2,0.528404:4,0.0193224:1,0.444808:4,0.00447623:1,0.306764:4,0.10016:1,0.343571},n0:{1,0.566765:4,0.00464559:1,0.676891:4,0.0124405:2,0.0794944:4,0.0356163:1,0.371654}):{1,0.211493:4,0.100062:2,0.216547:4,0.0317159:1,0.113241:4,0.0505245:2,0.45196:4,0.037236:2,0.214232:4,0.0347869:2,0.590228:6,0.00462853:3,0.126771},n2:{3,3.86138:6,0.00205896:3,0.0113483:6,0.0105132:3,0.0456363});
16000	{3,3.88352}	{2,0.798586:4,0.022964:2,0.216908}	{1,0.684073:4,0.00594219:1,0.0829876:4,0.00919645:2,0.256259}	{2,0.636081:4,0.0118945:1,0.280005:4,0.0986126:2,0.722482:4,0.0430611:1,0.798354:4,0.0137401:2,0.0620692:6,0.120644:3,0.0581211}	{3,0}	((n0:{1,0.684073:4,0.00594219:1,0.0829876:4,0.00919645:2,0.256259},n1:{2,0.798586:4,0.022964:2,0.216908}):{2,0.636081:4,0.0118945:1,0.280005:4,0.0986126:2,0.722482:4,0.0430611:1,0.798354:4,0.0137401:2,0.0620692:6,0.120644:3,0.0581211},n2:{3,3.88352});
16100	{3,3.45965:6,0.00915144:3,0.0455038:6,0.0133842:3,0.0202636:6,0.00631662:3,0.340353}	{2,1.11937:4,0.000700379:2,0.133592}	{1,1.12461:4,0.0102444:2,0.118809}	{2,0.390383:4,0.0272665:2,0.131235:4,0.00974943:1,0.332392:4,0.0163781:1,0.204047:4,0.000836621:2,0.0197476:4,0.01099:2,1.02241:6,0.0163842:3,0.102844:6,0.0109761:2,0.179479:6,0.0026385:3,0.043279:6,0.0349249:3,0.0850001}	{3,0}	((n1:{2,1.11937:4,0.000700379:2,0.133592},n0:{1,1.12461:4,0.0102444:2,0.118809}):{2,0.390383:4,0.0272665:2,0.131235:4,0.00974943:1,0.332392:4,0.0163781:1,0.204047:4,0.000836621:2,0.0197476:4,0.01099:2,1.02241:6,0.0163842:3,0.102844:6,0.0109761:2,0.179479:6,0.0026385:3,0.043279:6,0.0349249:3,0.0850001},n2:{3,3.45965:6,0.00915144:3,0.0455038:6,0.0133842:3,0.0202636:6,0.00631662:3,0.340353});
16200	{3,3.90896}	{2,0.736336:4,0.0291252:1,0.0873034}	{1,0.852765}	{1,0.395623:4,0.0313076:1,0.0700543:4,0.0208077:2,0.191432:4,0.00245604:1,1.46083:4,0.00457534:2,0.0679298:4,0.00332587:1,0.36972:4,0.00553212:2,0.0376491:6,0.036248:3,0.358708}	{3,0}	((n0:{1,0.852765},n1:{2,0.736336:4,0.0291252:1,0.0873034}):{1,0.395623:4,0.0313076:1,0.0700543:4,0.0208077:2,0.191432:4,0.00245604:1,1.46083:4,0.00457534:2,0.0679298:4,0.00332587:1,0.36972:4,0.00553212:2,0.0376491:6,0.036248:3,0.358708},n2:{3,3.90896});
16300	{3,2.77649:6,0.001774:3,0.439942:6,0.00975589:3,0.67592}	{2,1.39179:4,0.0120926:2,0.398196:4,0.000488575:1,0.00858099:4,0.0234596:2,0.107678}	{1,0.963558:4,0.0222898:1,0.237354:4,0.0203671:2,0.698715}	{2,0.150367:4,0.0132405:1,0.00103759:4,0.00320968:1,0.19496:4,0.00276543:1,0.399403:4,0.0448231:1,0.194392:4,0.0205179:1,0.0408838:5,0.0194517:3,0.200935:6,0.0178543:3,0.04323:6,0.0215982:3,0.22743:5,0.00602244:3,0.359476}	{3,0}	((n1:{2,1.39179:4,0.0120926:2,0.398196:4,0.000488575:1,0.00858099:4,0.0234596:2,0.107678},n0:{1,0.963558:4,0.0222898:1,0.237354:4,0.0203671:2,0.698715}):{2,0.150367:4,0.0132405:1,0.00103759:4,0.00320968:1,0.19496:4,0.00276543:1,0.399403:4,0.0448231:1,0.194392:4,0.0205179:1,0.0408838:5,0.0194517:3,0.200935:6,0.0178543:3,0.04323:6,0.0215982:3,0.22743:5,0.00602244:3,0.359476},n2:{3,2.77649:6,0.001774:3,0.439942:6,0.00975589:3,0.67592});
16400	{3,3.24488}	{2,2.6306}	{1,1.69838:4,0.000531191:2,0.931697}	{2,0.224443:6,0.00259048:3,0.387242}	{3,0}	((n0:{1,1.69838:4,0.000531191:2,0.931697},n1:{2,2.6306}):{2,0.224443:6,0.00259048:3,0.387242},n2:{3,3.24488});
16500	{3,3.58387}	{2,2.34077:6,0.272058:2,0.251287}	{1,2.67548:4,0.0122209:2,0.176411}	{2,0.404998:6,0.0159974:3,0.298762}	{3,0}	((n0:{1,2.67548:4,0.0122209:2,0.176411},n1:{2,2.34077:6,0.272058:2,0.251287}):{2,0.404998:6,0.0159974:3,0.298762},n2:{3,3.58387});
16600	{3,3.11862}	{2,1.78367:4,0.091753:1,0.37936}	{1,1.22465:4,0.00573833:1,0.0286629:4,0.0889427:2,0.0762495:4,0.0501971:2,0.0436694:4,0.0537739:2,0.223179:4,0.043001:2,0.342183:4,0.0745405}	{4,0.368541:1,0.260299:5,0.198043:3,0.0369476}	{3,0}	((n0:{1,1.22465:4,0.00573833:1,0.0286629:4,0.0889427:2,0.0762495:4,0.0501971:2,0.0436694:4,0.0537739:2,0.223179:4,0.043001:2,0.342183:4,0.0745405},n1:{2,1.78367:4,0.091753:1,0.37936}):{4,0.368541:1,0.260299:5,0.198043:3,0.0369476},n2:{3,3.11862});
16700	{3,3.25348:6,0.00929869:3,0.0336657:5,0.0222946:1,0.0464511:4,0.0115514:2,0.0547787:4,0.0149963:1,0.166994:4,0.0643082:7,0.00146227:4,0.0309652:7,0.00744999:6,0.0209392:3,0.00295783}	{2,1.49383:4,0.0241547:1,0.0885018:4,0.0204803:2,0.00993983:4,0.0181249:2,0.269763:4,0.0202742:1,0.0562752:4,0.00725352:1,0.0377681:4,0.00322761:2,0.156916:4,0.00970573:1,0.0231348:4,0.0042426:2,0.0461612:4,0.00187893:2,0.287016}	{1,1.34496:4,0.00718848:1,0.0788877:4,0.00535185:2,0.0679553:4,0.0504795:1,0.131574:4,0.0368595:2,0.179687:4,0.0773984:2,0.00138578:4,0.00563821:2,0.373879:4,0.00339545:2,0.0522457:4,0.00476765:2,0.0898891:4,0.0103127:2,0.0567947}	{2,0.236701:4,0.00249994:2,0.00277417:4,0.01844:1,0.00893022:4,0.0025568:2,0.0155993:4,0.0170855:1,0.00656149:4,0.0140133:2,0.317791:4,0.0185601:2,0.033921:6,0.00291363:2,0.00325001:4,0.0065469:1,0.307555:5,0.00100421:3,0.0916007:6,0.0219224:3,0.0327128}	{3,0}	((n1:{2,1.49383:4,0.0241547:1,0.0885018:4,0.0204803:2,0.00993983:4,0.0181249:2,0.269763:4,0.0202742:1,0.0562752:4,0.00725352:1,0.0377681:4,0.00322761:2,0.156916:4,0.00970573:1,0.0231348:4,0.0042426:2,0.0461612:4,0.00187893:2,0.287016},n0:{1,1.34496:4,0.00718848:1,0.0788877:4,0.00535185:2,0.0679553:4,0.0504795:1,0.131574:4,0.0368595:2,0.179687:4,0.0773984:2,0.00138578:4,0.00563821:2,0.373879:4,0.00339545:2,0.0522457:4,0.00476765:2,0.0898891:4,0.0103127:2,0.0567947}):{2,0.236701:4,0.00249994:2,0.00277417:4,0.01844:1,0.00893022:4,0.0025568:2,0.0155993:4,0.0170855:1,0.00656149:4,0.0140133:2,0.317791:4,0.0185601:2,0.033921:6,0.00291363:2,0.00325001:4,0.0065469:1,0.307555:5,0.00100421:3,0.0916007:6,0.0219224:3,0.0327128},n2:{3,3.25348:6,0.00929869:3,0.0336657:5,0.0222946:1,0.0464511:4,0.0115514:2,0.0547787:4,0.0149963:1,0.166994:4,0.0643082:7,0.00146227:4,0.0309652:7,0.00744999:6,0.0209392:3,0.00295783});
16800	{3,3.52114:6,0.0110238:3,0.156642}	{2,0.703724:4,0.0317967:1,0.208811:4,0.0166915:2,0.150587:4,0.0570338:2,0.77326:4,0.017762:2,0.0257076:4,0.0052752:2,0.105914:4,0.0335142:2,0.107672:4,0.017845:2,0.0200585:4,0.0190341:2,0.0266432:4,0.0677185:1,0.00553455:4,0.0301424:1,0.082022}	{1,0.65206:4,0.0316808:1,0.0812769:4,0.00743215:2,0.0211927:4,0.0248483:2,0.492663:4,0.00251428:1,0.267015:4,0.0564825:2,0.0823941:4,0.0161671:2,0.0671859:4,0.00890442:1,0.283878:4,0.0422965:1,0.328735:4,0.0400192}	{4,0.0158413:2,0.137766:4,0.0178568:1,0.236474:4,0.0247292:2,0.0948024:4,0.0283122:2,0.105224:4,0.00705576:1,0.328978:5,0.0530126:7,0.00105317:4,0.000181947:7,0.0176375:5,0.00189059:3,0.111246}	{3,0}	((n0:{1,0.65206:4,0.0316808:1,0.0812769:4,0.00743215:2,0.0211927:4,0.0248483:2,0.492663:4,0.00251428:1,0.267015:4,0.0564825:2,0.0823941:4,0.0161671:2,0.0671859:4,0.00890442:1,0.283878:4,0.0422965:1,0.328735:4,0.0400192},n1:{2,0.703724:4,0.0317967:1,0.208811:4,0.0166915:2,0.150587:4,0.0570338:2,0.77326:4,0.017762:2,0.0257076:4,0.0052752:2,0.105914:4,0.0335142:2,0.107672:4,0.017845:2,0.0200585:4,0.0190341:2,0.0266432:4,0.0677185:1,0.00553455:4,0.0301424:1,0.082022}):{4,0.0158413:2,0.137766:4,0.0178568:1,0.236474:4,0.0247292:2,0.0948024:4,0.0283122:2,0.105224:4,0.00705576:1,0.328978:5,0.0530126:7,0.00105317:4,0.000181947:7,0.0176375:5,0.00189059:3,0.111246},n2:{3,3.52114:6,0.0110238:3,0.156642});
16900	{3,2.90899:6,0.00364604:2,0.168005:6,0.0049064:3,0.0940006:5,0.00395394:1,0.00414821:4,0.0246833:2,0.0413119:6,0.0111413:2,0.0476443:4,0.00476471:1,0.0444424:4,0.00934614:2,0.0621899:4,0.00639933:1,0.342408:4,0.00720173:2,0.0583115:6,0.0065268:3,0.0206183}	{2,0.985961:4,0.00865366:2,0.259018:4,0.00100649:1,0.0226516:4,0.00713249:1,0.0151038:4,0.00779803:2,0.0376413}	{1,1.07667:4,0.00800036:2,0.260296}	{2,0.274064:4,0.0896065:2,0.415372:4,0.00162616:1,0.296044:4,0.0142284:1,0.0140451:4,0.00635066:1,0.073358:4,0.0300943:2,0.271502:6,0.0172436:3,0.0981589:6,0.00264834:2,0.0375637:6,0.0181293:2,0.331622:6,0.0112091:3,0.0665438:6,0.00041383:3,0.131259:5,0.00296972:7,0.0115165:5,0.00176786:1,0.0341032:4,0.00806042:1,0.193355:5,0.0058835:3,0.0709357}	{3,0}	((n0:{1,1.07667:4,0.00800036:2,0.260296},n1:{2,0.985961:4,0.00865366:2,0.259018:4,0.00100649:1,0.0226516:4,0.00713249:1,0.0151038:4,0.00779803:2,0.0376413}):{2,0.274064:4,0.0896065:2,0.415372:4,0.00162616:1,0.296044:4,0.0142284:1,0.0140451:4,0.00635066:1,0.073358:4,0.0300943:2,0.271502:6,0.0172436:3,0.0981589:6,0.00264834:2,0.0375637:6,0.0181293:2,0.331622:6,0.0112091:3,0.0665438:6,0.00041383:3,0.131259:5,0.00296972:7,0.0115165:5,0.00176786:1,0.0341032:4,0.00806042:1,0.193355:5,0.0058835:3,0.0709357},n2:{3,2.90899:6,0.00364604:2,0.168005:6,0.0049064:3,0.0940006:5,0.00395394:1,0.00414821:4,0.0246833:2,0.0413119:6,0.0111413:2,0.0476443:4,0.00476471:1,0.0444424:4,0.00934614:2,0.0621899:4,0.00639933:1,0.342408:4,0.00720173:2,0.0583115:6,0.0065268:3,0.0206183});
17000	{0,0.670222:3,2.84339:6,0.0114443:3,0.00511789}	{0,0.635561:2,0.370133:4,0.0337692:2,0.919732:4,0.128684:1,0.2806}	{0,0.66915:1,1.56662:4,0.00572623:1,0.126986}	{1,0.0611629:4,0.0313588:2,0.604928:6,0.0434425:3,0.420802}	{3,0}	((n0:{0,0.66915:1,1.56662:4,0.00572623:1,0.126986},n1:{0,0.635561:2,0.370133:4,0.0337692:2,0.919732:4,0.128684:1,0.2806}):{1,0.0611629:4,0.0313588:2,0.604928:6,0.0434425:3,0.420802},n2:{0,0.670222:3,2.84339:6,0.0114443:3,0.00511789});
17100	{3,3.78685}	{2,0.872257:4,0.0324492:2,0.110446}	{1,0.637033:4,0.00284586:2,0.375272}	{2,1.23578:4,0.00197699:2,0.317422:4,8.99979e-05:2,0.504525:6,0.00784536:3,0.366674:6,0.028451:3,0.308937}	{3,0}	((n0:{1,0.637033:4,0.00284586:2,0.375272},n1:{2,0.872257:4,0.0324492:2,0.110446}):{2,1.23578:4,0.00197699:2,0.317422:4,8.99979e-05:2,0.504525:6,0.00784536:3,0.366674:6,0.028451:3,0.308937},n2:{3,3.78685});
17200	{3,3.97503}	{2,1.68621:4,0.00847423:2,0.363381:4,0.0130833:2,0.0167447}	{1,1.40057:4,0.154872:1,0.210302:4,0.144707:2,0.177441}	{2,1.73106:6,0.0239739:3,0.132093}	{3,0}	((n1:{2,1.68621:4,0.00847423:2,0.363381:4,0.0130833:2,0.0167447},n0:{1,1.40057:4,0.154872:1,0.210302:4,0.144707:2,0.177441}):{2,1.73106:6,0.0239739:3,0.132093},n2:{3,3.97503});
