Iteration	1	2	3	4	5	simmap
303200	{3,0.876826:6,0.339862:3,1.88061}	{4,0.217771:2,2.44326}	{4,1.44668:2,0.379851:6,0.454435:3,0.0862171:6,0.293842}	{6,0.411217:3,0.0250528}	{3,0}	((n1:{4,1.44668:2,0.379851:6,0.454435:3,0.0862171:6,0.293842},n0:{4,0.217771:2,2.44326}):{6,0.411217:3,0.0250528},n2:{3,0.876826:6,0.339862:3,1.88061});
303300	{3,3.21928}	{4,0.944379:7,0.0907725:5,0.114102:7,0.266121:5,1.56848:3,0.15566}	{4,0.239993:7,2.19188:4,0.361291:7,0.123437:6,0.0253597:3,0.197557}	{3,0.0797636}	{3,0}	((n1:{4,0.239993:7,2.19188:4,0.361291:7,0.123437:6,0.0253597:3,0.197557},n0:{4,0.944379:7,0.0907725:5,0.114102:7,0.266121:5,1.56848:3,0.15566}):{3,0.0797636},n2:{3,3.21928});
303400	{3,2.52575}	{4,0.010404:7,0.516992:6,0.461861:3,2.81439}	{4,0.863619:7,1.16289:5,0.272883:3,0.226359}	{3,1.2779}	{3,0}	((n2:{3,2.52575},n1:{4,0.863619:7,1.16289:5,0.272883:3,0.226359}):{3,1.2779},n0:{4,0.010404:7,0.516992:6,0.461861:3,2.81439});
303500	{3,2.49067}	{4,0.676778:7,1.05962:4,0.0325476:2,1.59413:6,0.424663:3,0.0712404}	{4,1.00499:7,0.397006:5,1.08868}	{5,0.217968:3,1.15034}	{3,0}	((n1:{4,1.00499:7,0.397006:5,1.08868},n2:{3,2.49067}):{5,0.217968:3,1.15034},n0:{4,0.676778:7,1.05962:4,0.0325476:2,1.59413:6,0.424663:3,0.0712404});
303600	{3,0.522586:5,0.203705:3,2.48193}	{4,0.109711:2,0.761139:6,0.662236:3,1.96195}	{4,0.780788:2,0.30213:6,0.547246:3,1.57806}	{3,0.28682}	{3,0}	((n1:{4,0.780788:2,0.30213:6,0.547246:3,1.57806},n2:{3,0.522586:5,0.203705:3,2.48193}):{3,0.28682},n0:{4,0.109711:2,0.761139:6,0.662236:3,1.96195});
303700	{3,1.80883}	{4,0.109385:7,1.68727:6,0.0121725}	{4,0.301676:1,0.816494:4,1.03415:7,0.372998:6,0.214313:7,0.0883441:5,0.982701:3,0.18821}	{6,0.176446:7,0.304946:5,1.08513:3,0.623527}	{3,0}	((n0:{4,0.109385:7,1.68727:6,0.0121725},n2:{3,1.80883}):{6,0.176446:7,0.304946:5,1.08513:3,0.623527},n1:{4,0.301676:1,0.816494:4,1.03415:7,0.372998:6,0.214313:7,0.0883441:5,0.982701:3,0.18821});
303800	{3,0.108959:5,0.335779:3,1.52271}	{4,0.324463:2,0.0893193:6,1.30887:3,0.244799}	{4,0.364196:7,0.732216:5,0.00091255:3,2.19346}	{3,1.32333}	{3,0}	((n0:{4,0.324463:2,0.0893193:6,1.30887:3,0.244799},n2:{3,0.108959:5,0.335779:3,1.52271}):{3,1.32333},n1:{4,0.364196:7,0.732216:5,0.00091255:3,2.19346});
303900	{3,0.491585:5,0.214185:3,1.93657}	{4,0.0698029:1,1.65128:5,0.501608:3,0.419645}	{4,2.66614:1,0.00360813:5,0.0880678:3,0.257705}	{3,0.373181}	{3,0}	((n2:{3,0.491585:5,0.214185:3,1.93657},n0:{4,0.0698029:1,1.65128:5,0.501608:3,0.419645}):{3,0.373181},n1:{4,2.66614:1,0.00360813:5,0.0880678:3,0.257705});
304000	{3,0.0808335:5,0.65199:3,0.351902:5,0.342019:7,0.168314:5,0.306983:3,0.741202}	{4,1.52234:1,0.131399:5,0.207242:3,0.782259}	{4,0.109573:1,0.592146:5,0.1945:3,2.87982}	{3,0.206456:5,0.0370822:3,0.889255}	{3,0}	((n2:{3,0.0808335:5,0.65199:3,0.351902:5,0.342019:7,0.168314:5,0.306983:3,0.741202},n0:{4,1.52234:1,0.131399:5,0.207242:3,0.782259}):{3,0.206456:5,0.0370822:3,0.889255},n1:{4,0.109573:1,0.592146:5,0.1945:3,2.87982});
304100	{3,0.692073:6,0.821271:2,0.54293}	{4,0.343669:2,1.09623:6,0.616379}	{4,0.133159:7,0.0136764:6,0.0459335:3,1.06713:5,1.77978:3,0.252036}	{6,0.041995:3,0.90333:5,0.105728:3,0.184392}	{3,0}	((n2:{3,0.692073:6,0.821271:2,0.54293},n0:{4,0.343669:2,1.09623:6,0.616379}):{6,0.041995:3,0.90333:5,0.105728:3,0.184392},n1:{4,0.133159:7,0.0136764:6,0.0459335:3,1.06713:5,1.77978:3,0.252036});
304200	{3,1.28175}	{4,0.0336:1,1.24815}	{4,0.620773:1,0.733329:4,1.07543:7,0.131183:4,0.111259:2,0.296942:6,0.433141:3,0.183511}	{5,0.857828:1,0.830178:5,0.530567:3,0.0852451}	{3,0}	((n2:{3,1.28175},n0:{4,0.0336:1,1.24815}):{5,0.857828:1,0.830178:5,0.530567:3,0.0852451},n1:{4,0.620773:1,0.733329:4,1.07543:7,0.131183:4,0.111259:2,0.296942:6,0.433141:3,0.183511});
304300	{3,0.481435:6,0.432704:3,1.39316}	{4,0.299437:7,1.11119:5,0.096476:7,0.19068:6,0.467983:3,0.141538}	{4,0.105691:1,0.130168:5,0.0539666:1,1.07879:5,1.48307:3,0.492943}	{3,1.03733}	{3,0}	((n2:{3,0.481435:6,0.432704:3,1.39316},n0:{4,0.299437:7,1.11119:5,0.096476:7,0.19068:6,0.467983:3,0.141538}):{3,1.03733},n1:{4,0.105691:1,0.130168:5,0.0539666:1,1.07879:5,1.48307:3,0.492943});
304400	{3,1.22442:6,0.403774:3,1.26405}	{4,0.107649:1,0.413428:4,1.13613:2,0.0314951:6,0.391455:3,0.812087}	{4,0.569207:7,0.623088:6,0.0253676:3,2.38505:6,0.125654:3,0.191927}	{3,1.02805}	{3,0}	((n2:{3,1.22442:6,0.403774:3,1.26405},n0:{4,0.107649:1,0.413428:4,1.13613:2,0.0314951:6,0.391455:3,0.812087}):{3,1.02805},n1:{4,0.569207:7,0.623088:6,0.0253676:3,2.38505:6,0.125654:3,0.191927});
304500	{3,3.41611}	{4,2.31502:7,0.102037:5,0.194665:1,0.515067:5,0.13382:3,0.155504}	{4,0.576888:2,0.697163:4,0.951167:1,0.738465:5,0.154693:3,0.334244}	{3,0.0365111}	{3,0}	(n1:{4,0.576888:2,0.697163:4,0.951167:1,0.738465:5,0.154693:3,0.334244},(n0:{4,2.31502:7,0.102037:5,0.194665:1,0.515067:5,0.13382:3,0.155504},n2:{3,3.41611}):{3,0.0365111});
304600	{3,2.82173}	{4,0.0206741:1,2.69465:4,0.0625467:1,0.0438583}	{4,0.109332:7,0.0592986:5,0.301737:3,0.800976:6,0.262616:3,2.04052}	{5,0.639201:3,0.113551}	{3,0}	((n2:{3,2.82173},n0:{4,0.0206741:1,2.69465:4,0.0625467:1,0.0438583}):{5,0.639201:3,0.113551},n1:{4,0.109332:7,0.0592986:5,0.301737:3,0.800976:6,0.262616:3,2.04052});
304700	{3,1.81673:5,0.0779816}	{4,0.752759:1,1.14196}	{4,0.738024:7,0.789874:5,0.0363741:7,0.110893:6,0.0736845:3,0.152421:6,0.413265:3,1.08795}	{5,0.743679:3,0.764093}	{3,0}	((n2:{3,1.81673:5,0.0779816},n0:{4,0.752759:1,1.14196}):{5,0.743679:3,0.764093},n1:{4,0.738024:7,0.789874:5,0.0363741:7,0.110893:6,0.0736845:3,0.152421:6,0.413265:3,1.08795});
304800	{3,2.29367}	{4,0.459568:7,0.127621:4,0.462496:7,0.02675:5,0.645079:3,0.57216}	{4,0.804917:2,0.296289:6,0.229411:7,0.110945:6,0.760271:3,1.04322}	{3,0.951379}	{3,0}	((n2:{3,2.29367},n0:{4,0.459568:7,0.127621:4,0.462496:7,0.02675:5,0.645079:3,0.57216}):{3,0.951379},n1:{4,0.804917:2,0.296289:6,0.229411:7,0.110945:6,0.760271:3,1.04322});
304900	{3,1.57102:5,0.311277:3,0.26527:6,0.42363:3,0.137322:5,0.185579:3,0.263514}	{4,0.172384:1,1.75443:4,0.160449:7,0.116794:5,0.372059:3,0.0178179:6,0.261507:3,0.297373}	{4,0.100691:2,0.315785:6,0.971692:3,0.514695:5,0.192265:3,1.05768}	{3,0.00479669}	{3,0}	((n1:{4,0.100691:2,0.315785:6,0.971692:3,0.514695:5,0.192265:3,1.05768},n0:{4,0.172384:1,1.75443:4,0.160449:7,0.116794:5,0.372059:3,0.0178179:6,0.261507:3,0.297373}):{3,0.00479669},n2:{3,1.57102:5,0.311277:3,0.26527:6,0.42363:3,0.137322:5,0.185579:3,0.263514});
305000	{3,2.41877}	{4,1.22161:2,0.196522:6,0.45177:3,0.548872}	{4,0.0982717:7,0.0972826:4,0.464399:7,0.0694202:4,1.4911:7,0.184208:5,0.418182:3,0.247277}	{3,0.651372}	{3,0}	((n0:{4,1.22161:2,0.196522:6,0.45177:3,0.548872},n2:{3,2.41877}):{3,0.651372},n1:{4,0.0982717:7,0.0972826:4,0.464399:7,0.0694202:4,1.4911:7,0.184208:5,0.418182:3,0.247277});
305100	{3,1.58272:5,0.039324:3,0.599827:5,0.0491235:3,0.822292}	{4,0.917761:7,0.218693:5,1.61957:3,0.382291}	{4,0.16089:2,0.808559:4,0.135381:1,1.01496:5,0.242261:3,0.73124}	{3,0.0450309}	{3,0}	(n0:{4,0.917761:7,0.218693:5,1.61957:3,0.382291},(n2:{3,1.58272:5,0.039324:3,0.599827:5,0.0491235:3,0.822292},n1:{4,0.16089:2,0.808559:4,0.135381:1,1.01496:5,0.242261:3,0.73124}):{3,0.0450309});
305200	{3,3.27172}	{4,0.027309:7,1.8981:6,1.19036:3,0.654412}	{4,0.554512:7,0.0279435:4,0.336091:7,0.522655:5,1.00143:3,0.829081}	{3,0.49846}	{3,0}	((n1:{4,0.554512:7,0.0279435:4,0.336091:7,0.522655:5,1.00143:3,0.829081},n2:{3,3.27172}):{3,0.49846},n0:{4,0.027309:7,1.8981:6,1.19036:3,0.654412});
305300	{3,0.688647:5,0.0984812:3,0.385041:5,1.26327:3,0.348432}	{4,0.229584:2,0.237353:6,0.360444:3,1.15567:5,0.733793:3,0.469029}	{4,1.20742:7,0.429701:5,0.200923:3,0.945825}	{3,0.402002}	{3,0}	((n2:{3,0.688647:5,0.0984812:3,0.385041:5,1.26327:3,0.348432},n1:{4,1.20742:7,0.429701:5,0.200923:3,0.945825}):{3,0.402002},n0:{4,0.229584:2,0.237353:6,0.360444:3,1.15567:5,0.733793:3,0.469029});
305400	{3,0.0844744:5,1.3674:7,0.758144:5,1.2921:3,0.448017}	{4,0.510213:7,0.664791:6,0.596763:3,1.38533}	{4,0.946931:2,2.21017}	{6,0.513363:3,0.279676}	{3,0}	((n1:{4,0.946931:2,2.21017},n0:{4,0.510213:7,0.664791:6,0.596763:3,1.38533}):{6,0.513363:3,0.279676},n2:{3,0.0844744:5,1.3674:7,0.758144:5,1.2921:3,0.448017});
305500	{3,0.698831:6,1.54737:3,0.218919:6,0.0951766:3,0.84505}	{4,0.32214:1,1.52406:5,0.160863:7,0.100173:5,0.703523:3,0.594583}	{4,0.0577312:7,1.18946:6,0.74097:3,1.60086}	{3,0.183673}	{3,0}	((n2:{3,0.698831:6,1.54737:3,0.218919:6,0.0951766:3,0.84505},n0:{4,0.32214:1,1.52406:5,0.160863:7,0.100173:5,0.703523:3,0.594583}):{3,0.183673},n1:{4,0.0577312:7,1.18946:6,0.74097:3,1.60086});
305600	{3,1.83279}	{4,0.0351641:1,1.79762}	{4,0.300967:2,0.133959:6,0.289106:3,3.13215}	{5,0.909704:3,0.0400176:6,0.134379:2,0.249612:6,0.418684:3,0.270993}	{3,0}	((n0:{4,0.0351641:1,1.79762},n2:{3,1.83279}):{5,0.909704:3,0.0400176:6,0.134379:2,0.249612:6,0.418684:3,0.270993},n1:{4,0.300967:2,0.133959:6,0.289106:3,3.13215});
305700	{3,1.7969}	{4,1.0037:2,0.793195}	{4,0.964554:7,0.321099:6,0.247973:7,0.578993:5,0.164637:3,0.0564436:5,0.835575:3,0.18815}	{6,0.396227:3,1.1643}	{3,0}	((n0:{4,1.0037:2,0.793195},n2:{3,1.7969}):{6,0.396227:3,1.1643},n1:{4,0.964554:7,0.321099:6,0.247973:7,0.578993:5,0.164637:3,0.0564436:5,0.835575:3,0.18815});
305800	{3,0.336489:5,1.50214:3,0.612645}	{4,0.723127:7,0.046585:4,0.206015:7,0.243633:5,0.998991:3,0.232927}	{4,0.478292:7,0.390645:6,1.11658:3,1.45115}	{3,0.985394}	{3,0}	((n0:{4,0.723127:7,0.046585:4,0.206015:7,0.243633:5,0.998991:3,0.232927},n2:{3,0.336489:5,1.50214:3,0.612645}):{3,0.985394},n1:{4,0.478292:7,0.390645:6,1.11658:3,1.45115});
305900	{3,1.21205:5,0.0685612:3,0.0433959:6,0.528528}	{4,1.43461:2,0.417924}	{4,0.259831:2,0.646521:6,0.738637:3,1.73438}	{6,0.129373:3,1.39746}	{3,0}	((n2:{3,1.21205:5,0.0685612:3,0.0433959:6,0.528528},n0:{4,1.43461:2,0.417924}):{6,0.129373:3,1.39746},n1:{4,0.259831:2,0.646521:6,0.738637:3,1.73438});
306000	{3,0.54814:5,0.0207782:7,1.45627:5,0.374947}	{4,0.178265:1,2.22187}	{4,0.733991:2,0.351547:6,0.0808432:3,2.03564}	{5,0.501839:3,0.300053}	{3,0}	((n2:{3,0.54814:5,0.0207782:7,1.45627:5,0.374947},n0:{4,0.178265:1,2.22187}):{5,0.501839:3,0.300053},n1:{4,0.733991:2,0.351547:6,0.0808432:3,2.03564});
306100	{3,1.84496}	{4,0.192632:7,0.102914:5,0.378254:3,1.17116}	{4,0.486984:1,0.0366137:4,0.809836:7,0.571104:6,0.155394:3,1.39728}	{3,1.61225}	{3,0}	((n0:{4,0.192632:7,0.102914:5,0.378254:3,1.17116},n2:{3,1.84496}):{3,1.61225},n1:{4,0.486984:1,0.0366137:4,0.809836:7,0.571104:6,0.155394:3,1.39728});
306200	{3,2.97547}	{4,1.64784:7,0.574746:6,0.60488:3,0.147999}	{4,0.0839542:1,0.255073:5,0.0416871:3,2.6962}	{3,0.101449}	{3,0}	((n0:{4,1.64784:7,0.574746:6,0.60488:3,0.147999},n2:{3,2.97547}):{3,0.101449},n1:{4,0.0839542:1,0.255073:5,0.0416871:3,2.6962});
306300	{3,2.46835}	{4,0.786892:1,0.440871:4,0.520092:7,0.556951:5,0.163544}	{4,0.187804:1,1.2652:5,0.860025:3,0.735256}	{5,0.22978:3,0.350155}	{3,0}	((n0:{4,0.786892:1,0.440871:4,0.520092:7,0.556951:5,0.163544},n2:{3,2.46835}):{5,0.22978:3,0.350155},n1:{4,0.187804:1,1.2652:5,0.860025:3,0.735256});
306400	{3,2.85813}	{4,0.0451803:2,1.68188:6,0.240176:3,0.890893}	{4,1.5466:1,0.595615:5,1.03545:3,0.315022}	{3,0.634554}	{3,0}	((n2:{3,2.85813},n0:{4,0.0451803:2,1.68188:6,0.240176:3,0.890893}):{3,0.634554},n1:{4,1.5466:1,0.595615:5,1.03545:3,0.315022});
306500	{3,2.05892}	{4,2.05892}	{4,0.497806:7,0.713905:6,0.721113:3,1.61881}	{7,0.15936:5,1.16392:3,0.169428}	{3,0}	((n0:{4,2.05892},n2:{3,2.05892}):{7,0.15936:5,1.16392:3,0.169428},n1:{4,0.497806:7,0.713905:6,0.721113:3,1.61881});
306600	{3,3.42154}	{4,0.855378:7,1.55131:5,0.829248:3,0.177905}	{4,0.709436:7,0.689938:5,1.41366:7,0.107238:5,0.434047:3,0.0595179}	{3,0.00770005}	{3,0}	((n1:{4,0.709436:7,0.689938:5,1.41366:7,0.107238:5,0.434047:3,0.0595179},n0:{4,0.855378:7,1.55131:5,0.829248:3,0.177905}):{3,0.00770005},n2:{3,3.42154});
306700	{3,1.26157:6,0.0035083:3,0.66863}	{4,0.0512983:1,0.754342:5,0.146196:3,0.981873}	{4,0.732421:7,0.100841:6,0.0254164:3,2.23143}	{3,1.1564}	{3,0}	((n0:{4,0.0512983:1,0.754342:5,0.146196:3,0.981873},n2:{3,1.26157:6,0.0035083:3,0.66863}):{3,1.1564},n1:{4,0.732421:7,0.100841:6,0.0254164:3,2.23143});
306800	{3,1.47049:5,0.246791:1,0.28949:5,0.201444:3,0.786529}	{4,0.0427926:7,0.0721017:4,0.0934242:2,2.1882:6,0.117281:3,0.48095}	{4,0.160037:2,2.20518:6,0.151156:3,1.11123:6,0.24619:3,0.113326}	{3,0.992373}	{3,0}	((n2:{3,1.47049:5,0.246791:1,0.28949:5,0.201444:3,0.786529},n0:{4,0.0427926:7,0.0721017:4,0.0934242:2,2.1882:6,0.117281:3,0.48095}):{3,0.992373},n1:{4,0.160037:2,2.20518:6,0.151156:3,1.11123:6,0.24619:3,0.113326});
306900	{3,3.25302}	{4,0.288857:7,0.118963:5,1.53486:3,1.31034}	{4,0.550706:7,0.464783:6,0.480453:3,1.76142}	{3,0.00433481}	{3,0}	((n2:{3,3.25302},n0:{4,0.288857:7,0.118963:5,1.53486:3,1.31034}):{3,0.00433481},n1:{4,0.550706:7,0.464783:6,0.480453:3,1.76142});
307000	{3,0.173871:5,0.097111:7,3.08873:6,0.134651:3,0.46775}	{4,0.688973:7,0.218811:6,0.669797:3,2.38454}	{4,0.970443:7,0.147505:5,0.25423:3,1.6033:5,0.97422:3,0.0422753}	{3,0.0298594}	{3,0}	(n1:{4,0.970443:7,0.147505:5,0.25423:3,1.6033:5,0.97422:3,0.0422753},(n0:{4,0.688973:7,0.218811:6,0.669797:3,2.38454},n2:{3,0.173871:5,0.097111:7,3.08873:6,0.134651:3,0.46775}):{3,0.0298594});
307100	{3,1.06576:6,0.102698:3,1.80529}	{4,0.866807:2,0.347552:6,0.371171:3,1.72106}	{4,0.057398:7,0.0960294:4,0.567433:7,0.376709:5,1.75122:3,0.12495}	{3,0.33285}	{3,0}	((n1:{4,0.057398:7,0.0960294:4,0.567433:7,0.376709:5,1.75122:3,0.12495},n2:{3,1.06576:6,0.102698:3,1.80529}):{3,0.33285},n0:{4,0.866807:2,0.347552:6,0.371171:3,1.72106});
307200	{3,1.76749:5,0.305167:3,0.132511}	{4,0.0839385:7,0.7795:4,0.0551365:7,0.333884:5,0.458328:3,0.0301505:5,0.381881:3,0.0823512}	{4,1.25897:2,0.148551:6,0.599072:3,1.01406}	{3,0.815488}	{3,0}	((n2:{3,1.76749:5,0.305167:3,0.132511},n0:{4,0.0839385:7,0.7795:4,0.0551365:7,0.333884:5,0.458328:3,0.0301505:5,0.381881:3,0.0823512}):{3,0.815488},n1:{4,1.25897:2,0.148551:6,0.599072:3,1.01406});
307300	{3,2.00818}	{4,2.00818}	{4,0.345466:7,0.25019:6,0.311876:3,2.24076}	{7,0.0348509:5,0.106701:3,0.998558}	{3,0}	((n2:{3,2.00818},n0:{4,2.00818}):{7,0.0348509:5,0.106701:3,0.998558},n1:{4,0.345466:7,0.25019:6,0.311876:3,2.24076});
307400	{3,0.246282:6,0.611775:3,0.00186574:5,0.0280925:3,0.735535:6,0.251115:3,0.293795:5,0.475564:3,0.440104}	{4,0.956397:1,1.09392:5,0.263515:3,0.117535:5,0.119978:3,0.924542}	{4,0.158281:1,1.73122:5,0.931449:3,0.263179}	{3,0.391753}	{3,0}	((n2:{3,0.246282:6,0.611775:3,0.00186574:5,0.0280925:3,0.735535:6,0.251115:3,0.293795:5,0.475564:3,0.440104},n1:{4,0.158281:1,1.73122:5,0.931449:3,0.263179}):{3,0.391753},n0:{4,0.956397:1,1.09392:5,0.263515:3,0.117535:5,0.119978:3,0.924542});
307500	{3,3.86779}	{4,0.0884393:1,1.65356:4,1.55028:2,0.0720794}	{4,1.4704:7,0.395474:6,0.260989:2,1.23749}	{2,0.275924:6,0.0645396:3,0.162971}	{3,0}	((n1:{4,1.4704:7,0.395474:6,0.260989:2,1.23749},n0:{4,0.0884393:1,1.65356:4,1.55028:2,0.0720794}):{2,0.275924:6,0.0645396:3,0.162971},n2:{3,3.86779});
307600	{3,0.363036:5,1.70303:7,0.0979847:5,0.311254:3,0.320563}	{4,0.261142:1,0.65188:5,0.1095:7,0.0760584:6,0.223945:3,1.47334}	{4,0.123143:1,0.946019:4,0.214972:1,0.333303:5,0.190312:3,1.47189}	{3,0.483774}	{3,0}	((n0:{4,0.261142:1,0.65188:5,0.1095:7,0.0760584:6,0.223945:3,1.47334},n2:{3,0.363036:5,1.70303:7,0.0979847:5,0.311254:3,0.320563}):{3,0.483774},n1:{4,0.123143:1,0.946019:4,0.214972:1,0.333303:5,0.190312:3,1.47189});
307700	{3,2.01638}	{4,0.338609:2,0.151689:6,0.71633:3,0.809748}	{4,0.0156518:2,0.321773:4,0.148701:7,0.44454:5,1.09713:3,1.0191}	{3,1.03052}	{3,0}	((n0:{4,0.338609:2,0.151689:6,0.71633:3,0.809748},n2:{3,2.01638}):{3,1.03052},n1:{4,0.0156518:2,0.321773:4,0.148701:7,0.44454:5,1.09713:3,1.0191});
307800	{3,2.11222}	{4,0.117311:1,0.335612:5,1.59275:3,0.0665511}	{4,0.129:7,0.904079:6,0.133637:3,2.15432}	{3,1.20881}	{3,0}	((n0:{4,0.117311:1,0.335612:5,1.59275:3,0.0665511},n2:{3,2.11222}):{3,1.20881},n1:{4,0.129:7,0.904079:6,0.133637:3,2.15432});
307900	{3,1.35329:5,0.408999:3,0.64819}	{4,0.10931:2,0.73741:6,0.167984:3,1.39578}	{4,0.611259:2,1.50889:6,0.233593:3,1.08998}	{3,1.03323}	{3,0}	((n2:{3,1.35329:5,0.408999:3,0.64819},n0:{4,0.10931:2,0.73741:6,0.167984:3,1.39578}):{3,1.03323},n1:{4,0.611259:2,1.50889:6,0.233593:3,1.08998});
308000	{3,0.0321188:6,0.301586:3,1.51175}	{4,0.091155:7,0.4822:4,0.604066:1,0.668031}	{4,0.14574:7,0.131612:6,0.0551003:3,3.47215}	{5,0.624339:3,1.33481}	{3,0}	((n0:{4,0.091155:7,0.4822:4,0.604066:1,0.668031},n2:{3,0.0321188:6,0.301586:3,1.51175}):{5,0.624339:3,1.33481},n1:{4,0.14574:7,0.131612:6,0.0551003:3,3.47215});
308100	{3,0.196451:6,0.0917239:7,0.000486086:5,0.0386155:1,1.48022:5,0.116873:3,0.284703}	{4,0.363939:1,1.15675:4,0.201788:7,0.486596}	{4,0.00917646:7,0.378784:5,0.251895:1,0.128054:4,0.102644:7,0.189247:4,0.0561616:2,0.599737:4,0.490671:2,0.616745:6,0.742331:3,0.280446}	{7,0.346531:6,0.0672325:3,1.22306}	{3,0}	((n2:{3,0.196451:6,0.0917239:7,0.000486086:5,0.0386155:1,1.48022:5,0.116873:3,0.284703},n0:{4,0.363939:1,1.15675:4,0.201788:7,0.486596}):{7,0.346531:6,0.0672325:3,1.22306},n1:{4,0.00917646:7,0.378784:5,0.251895:1,0.128054:4,0.102644:7,0.189247:4,0.0561616:2,0.599737:4,0.490671:2,0.616745:6,0.742331:3,0.280446});
308200	{3,1.78705}	{4,0.00365187:2,0.0026533:4,0.430589:2,0.173122:6,1.03588:3,0.141156}	{4,0.228255:2,1.22388:6,0.712945:3,1.59183}	{3,1.29468:5,0.458281:3,0.216898}	{3,0}	((n0:{4,0.00365187:2,0.0026533:4,0.430589:2,0.173122:6,1.03588:3,0.141156},n2:{3,1.78705}):{3,1.29468:5,0.458281:3,0.216898},n1:{4,0.228255:2,1.22388:6,0.712945:3,1.59183});
308300	{3,0.386677:6,0.0528948:7,0.138926:5,0.802151:1,1.07099}	{4,0.60045:7,0.721123:6,1.13007}	{4,0.65049:2,2.10412:6,0.0438065:3,1.14278}	{7,0.15514:5,0.857396:3,0.477025}	{3,0}	((n2:{3,0.386677:6,0.0528948:7,0.138926:5,0.802151:1,1.07099},n0:{4,0.60045:7,0.721123:6,1.13007}):{7,0.15514:5,0.857396:3,0.477025},n1:{4,0.65049:2,2.10412:6,0.0438065:3,1.14278});
308400	{3,2.26675}	{4,0.480226:7,0.992266:6,0.202504:3,0.591759}	{4,1.51252:1,0.218873:5,1.02575:3,1.00436}	{3,1.49475}	{3,0}	((n0:{4,0.480226:7,0.992266:6,0.202504:3,0.591759},n2:{3,2.26675}):{3,1.49475},n1:{4,1.51252:1,0.218873:5,1.02575:3,1.00436});
308500	{3,2.11887}	{4,1.78773:1,0.331139}	{4,1.2189:2,0.154161:6,0.446985:3,1.40543}	{5,0.0415118:3,1.0651}	{3,0}	((n2:{3,2.11887},n0:{4,1.78773:1,0.331139}):{5,0.0415118:3,1.0651},n1:{4,1.2189:2,0.154161:6,0.446985:3,1.40543});
308600	{3,1.27989}	{4,0.259583:7,0.109812:6,0.225459:3,0.685035}	{4,0.437123:2,0.588204:6,0.184029:7,0.74394:6,0.271079:3,1.41345}	{3,0.387677:5,0.585871:3,1.188:6,0.110584:3,0.0857994}	{3,0}	((n2:{3,1.27989},n0:{4,0.259583:7,0.109812:6,0.225459:3,0.685035}):{3,0.387677:5,0.585871:3,1.188:6,0.110584:3,0.0857994},n1:{4,0.437123:2,0.588204:6,0.184029:7,0.74394:6,0.271079:3,1.41345});
308700	{3,1.08796}	{4,0.0599951:7,0.390715:5,0.416165:3,0.221083}	{4,0.643695:7,0.0102064:6,0.603983:7,0.342312:4,0.482846:7,0.0145274:6,0.461841:7,0.013948:5,0.468476:3,0.471977}	{3,2.42585}	{3,0}	((n2:{3,1.08796},n0:{4,0.0599951:7,0.390715:5,0.416165:3,0.221083}):{3,2.42585},n1:{4,0.643695:7,0.0102064:6,0.603983:7,0.342312:4,0.482846:7,0.0145274:6,0.461841:7,0.013948:5,0.468476:3,0.471977});
308800	{3,0.925596}	{4,0.326986:7,0.0214463:5,0.203083:3,0.374081}	{4,0.657331:1,0.72942:4,0.695295:7,0.142183:6,0.274678:3,0.81948}	{3,2.39279}	{3,0}	((n0:{4,0.326986:7,0.0214463:5,0.203083:3,0.374081},n2:{3,0.925596}):{3,2.39279},n1:{4,0.657331:1,0.72942:4,0.695295:7,0.142183:6,0.274678:3,0.81948});
308900	{3,0.146202:5,0.150825:1,0.274413}	{4,0.252576:1,0.318864}	{4,0.0153475:7,0.680753:4,0.352895:2,0.00921889:6,0.0540898:3,0.018758:6,0.433107:7,0.0758043:5,1.00516:3,0.787535}	{1,0.293589:4,1.01664:7,0.64565:5,0.202513:3,0.702833}	{3,0}	((n2:{3,0.146202:5,0.150825:1,0.274413},n0:{4,0.252576:1,0.318864}):{1,0.293589:4,1.01664:7,0.64565:5,0.202513:3,0.702833},n1:{4,0.0153475:7,0.680753:4,0.352895:2,0.00921889:6,0.0540898:3,0.018758:6,0.433107:7,0.0758043:5,1.00516:3,0.787535});
309000	{3,1.19375}	{4,0.653651:1,0.0163922:5,0.183943:7,0.339767}	{4,0.405476:2,2.56899:6,0.0687613:3,0.100982}	{7,0.0222173:6,0.336416:3,1.59182}	{3,0}	((n0:{4,0.653651:1,0.0163922:5,0.183943:7,0.339767},n2:{3,1.19375}):{7,0.0222173:6,0.336416:3,1.59182},n1:{4,0.405476:2,2.56899:6,0.0687613:3,0.100982});
309100	{3,1.47783}	{4,0.251053:7,0.00335114:5,0.435392:3,0.788036}	{4,0.0138511:1,1.30109:5,0.162625:1,0.177311:5,0.710649:3,0.67076}	{3,1.55845}	{3,0}	((n0:{4,0.251053:7,0.00335114:5,0.435392:3,0.788036},n2:{3,1.47783}):{3,1.55845},n1:{4,0.0138511:1,1.30109:5,0.162625:1,0.177311:5,0.710649:3,0.67076});
