Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
4400	-17385.22	-17374.94	-10.27701	48.49595	0.243331	0.251676	0.257155	0.247838	0.118216	0.0671712	0.131526	2.32723	0.902143	0.000511646	0.00100184	0.0177267	0.00687166	0.166792	0.833208	0.00453835	0.001144098	2.9669	0.904167	0	1.192561	3.450003	1	1	1	1.442985	0.8332084	0.1667916	2.576283	0.007617049	3.450003	0.823832	0.947675	1.04055	1.18794
4500	-17393.93	-17381.15	-12.7829	5.885988	0.245693	0.245728	0.253615	0.254963	0.1479776	0.207195	0.910069	1.86688	1.92778	0.00120782	0.00530516	0.0108828	0.0112378	0.618251	0.381749	0.1697312	0.01926432	2.95821	0.94593	0	0.7057574	3.526105	1	1	1	1.234938	0.3817487	0.6182513	3.581099	0.005829397	3.526105	0.535176	0.822507	1.08151	1.5608
4600	-17387.55	-17375.46	-12.09764	36.7615	0.253662	0.243671	0.259189	0.243478	0.07640202	0.0718192	0.104529	1.93804	0.42333	0.000611701	0.0008903	0.0165068	0.0036056	0.0669307	0.933069	0.06150007	0.01172967	2.99147	0.933333	0	0.5706127	3.783211	1	1	1	1.183663	0.9330693	0.06693073	67.14558	0.008517236	3.783211	0.798834	0.938967	1.04551	1.21669
4700	-17389.31	-17373.43	-15.87996	6.625203	0.244185	0.249346	0.248032	0.258438	0.01966996	0.0726791	0.15063	2.65707	1.32467	0.000458342	0.000949929	0.0167565	0.00835386	0.583988	0.416012	0.06385367	0.002645025	2.91712	0.930609	0	2.619794	3.440618	1	1	1	1.213864	0.4160118	0.5839882	8.788224	0.006306374	3.440618	0.558179	0.834784	1.07983	1.52721
4800	-17389.5	-17377.25	-12.25529	41.52542	0.261917	0.240866	0.255958	0.241259	0.08644316	0.0774567	0.122744	2.14095	0.678316	0.000645321	0.00102262	0.0178371	0.00565131	0.753922	0.246078	0.0404898	0.00225123	2.99037	0.931348	0	0.8416185	3.311214	1	1	1	1.283923	0.2460778	0.7539222	71.02245	0.008331379	3.311214	0.810217	0.942975	1.04328	1.20353
4900	-17385.54	-17372.56	-12.97801	18.27792	0.247793	0.252436	0.249491	0.25028	0.1995187	0.124196	0.21799	2.79809	0.482475	0.000732701	0.00128604	0.0165075	0.00284638	0.986883	0.0131172	0.06317472	0.004307853	3.05069	1.05648	0	0.8096095	3.926191	1	1	1	1.279654	0.01311718	0.9868828	40.14221	0.005899544	3.926191	0.72031	0.909266	1.05958	1.31085
5000	-17386.68	-17372.49	-14.19223	29.34189	0.252726	0.251792	0.249508	0.245975	0.06121644	0.100709	0.140956	1.83148	2.07909	0.000629682	0.000881324	0.0114513	0.0129994	0.0327269	0.967273	0.03425001	0.003333612	3.03724	1.01603	0	1.495324	3.937578	1	1	1	1.449381	0.9672731	0.03272691	56.72188	0.006252462	3.937578	0.776066	0.930731	1.04983	1.24337
5100	-17389.81	-17377.05	-12.76115	9.954775	0.247993	0.247933	0.246238	0.257837	0.04491886	0.167885	0.151749	1.58407	1.85916	0.00133727	0.00120875	0.0126178	0.014809	0.366903	0.633097	0.1042799	0.008126004	3.04772	1.0431	0	0.6411953	3.229791	1	1	1	1.256791	0.6330966	0.3669034	31.15279	0.007965433	3.229791	0.630722	0.870541	1.07243	1.42631
5200	-17392.26	-17375.1	-17.16324	17.89686	0.259899	0.24503	0.250006	0.245065	0.1541634	0.0456969	0.13664	1.79567	1.05886	0.000356428	0.00106577	0.0140059	0.00825891	0.0409468	0.959053	0.01426827	0.02064072	2.90244	0.846965	0	2.14038	3.726933	1	1	1	1.471199	0.9590532	0.0409468	49.46596	0.007799832	3.726933	0.717558	0.908156	1.06002	1.31426
5300	-17387.59	-17374.01	-13.58431	30.30055	0.255573	0.240448	0.252719	0.251259	0.08980885	0.0634507	0.160565	1.80846	0.27712	0.000646602	0.00163626	0.0184294	0.00282402	0.0382463	0.961754	0.1405538	0.01483929	3.02544	0.956866	0	0.392624	3.791184	1	1	1	1.41275	0.9617537	0.03824627	45.38189	0.01019063	3.791184	0.779454	0.931976	1.0492	1.23937
