Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
4400	-17389.98	-17373.62	-16.36309	15.89096	0.25815	0.240362	0.255578	0.24591	0.1028203	25.8123	0.263251	0.592446	0.500071	0.022934	0.000233896	0.000526383	0.000444309	0.510332	0.489668	0.02163976	0.01215512	3.04924	1.03759	0	0.8352161	3.196599	1	1	1	1.292644	0.4896675	0.5103325	86.94734	0.0008884915	3.196599	0.701568	0.901615	1.06257	1.33425
4500	-17391.86	-17374.6	-17.25687	49.87111	0.254219	0.247752	0.253847	0.244181	0.04124739	32.5819	0.331947	0.396198	0.863398	0.0214947	0.000218989	0.000261377	0.000569594	0.333073	0.666927	0.01498644	0.01888468	3.02449	1.00075	0	0.3974724	3.651499	1	1	1	1.453215	0.6669272	0.3330728	40.60338	0.0006597123	3.651499	0.826184	0.948477	1.04008	1.18526
4600	-17390.41	-17373.68	-16.72938	15.62259	0.256931	0.25065	0.241531	0.250887	0.1800827	18.2502	0.443954	0.629844	0.540904	0.0213423	0.000519173	0.000736557	0.000632548	0.0502468	0.949753	0.04966559	0.006581449	3.02756	1.01282	0	0.3425125	3.489674	1	1	1	1.393119	0.9497532	0.05024683	35.73902	0.001169429	3.489674	0.699213	0.900637	1.06293	1.33722
4700	-17387.65	-17374.62	-13.03544	27.17008	0.250748	0.247644	0.242881	0.258727	0.2171336	9.17795	0.166619	0.394709	0.0632022	0.0229501	0.000416642	0.000986997	0.000158041	0.305583	0.694417	0.06240778	0.001252689	3.03651	1.04754	0	1.01135	3.124181	1	1	1	1.23017	0.6944168	0.3055832	11.35009	0.002500566	3.124181	0.767766	0.927654	1.05136	1.25322
4800	-17388.6	-17372.95	-15.65259	44.25311	0.255409	0.246317	0.2475	0.250774	0.1504652	9.70496	0.247388	0.33979	0.409951	0.0200455	0.000510977	0.000701833	0.000846748	0.0116314	0.988369	0.03988789	0.007289998	2.97433	0.956648	0	2.309931	3.876582	1	1	1	1.310993	0.9883686	0.01163139	48.23403	0.002065489	3.876582	0.815915	0.944955	1.04215	1.19698
4900	-17384.12	-17373.04	-11.07843	48.11949	0.25033	0.24782	0.254981	0.246868	0.1117507	9.00016	0.248524	0.336987	1.27196	0.0175066	0.000483414	0.000655488	0.00247414	0.299187	0.700813	0.002042269	0.01209067	3.04328	0.961008	0	0.5319483	3.982786	1	1	1	1.339893	0.7008133	0.2991867	8.455074	0.001945141	3.982786	0.823171	0.94745	1.04069	1.18869
5000	-17388.93	-17376.95	-11.97618	35.16808	0.250056	0.238863	0.258777	0.252304	0.03540166	9.54495	0.107787	0.228168	0.202751	0.0205313	0.000231852	0.000490792	0.00043612	0.294325	0.705675	0.08395287	0.001580843	3.03235	0.993164	0	1.130313	3.425697	1	1	1	1.325315	0.7056753	0.2943247	13.85325	0.002151014	3.425697	0.794537	0.937436	1.04634	1.22169
5100	-17387.94	-17374.12	-13.81505	2.578998	0.252709	0.247325	0.247989	0.251977	0.1374654	12.3452	0.278758	0.306738	0.329414	0.0203552	0.000459625	0.000505758	0.000543148	0.670784	0.329216	0.238896	0.01061882	2.9671	0.989438	0	0.8422818	3.756006	1	1	1	1.261268	0.3292159	0.6707841	3.299433	0.001648829	3.756006	0.353821	0.705187	1.07947	1.86152
5200	-17388.16	-17371.47	-16.68427	31.15207	0.250456	0.248422	0.253107	0.248015	0.3402158	9.76636	0.143154	0.477619	1.06846	0.017416	0.000255282	0.00085172	0.00190535	0.426159	0.573841	0.09960871	0.0125949	2.98344	1.00847	0	0.8746247	3.984949	1	1	1	1.205084	0.573841	0.426159	21.18007	0.001783263	3.984949	0.782336	0.933029	1.04866	1.23597
5300	-17385.76	-17372.31	-13.449	38.94843	0.243195	0.249855	0.253721	0.25323	0.1035424	7.99732	0.121195	0.332583	0.633318	0.017798	0.000269718	0.000740163	0.00140945	0.0179323	0.982068	0.1483773	0.00562792	3.03146	0.954969	0	0.8494618	3.995444	1	1	1	1.223845	0.9820677	0.01793225	27.00501	0.002225496	3.995444	0.80431	0.940905	1.04444	1.21034
5400	-17387.24	-17373.84	-13.39337	44.19117	0.253194	0.242683	0.252931	0.251192	0.03147132	9.70795	0.315532	0.447802	0.523355	0.0195356	0.000634954	0.000901125	0.00105316	0.277999	0.722001	0.1547394	0.002490924	2.97175	1.04133	0	0.6095122	3.451901	1	1	1	1.240595	0.7220005	0.2779995	19.70532	0.002012331	3.451901	0.815791	0.944912	1.04217	1.19712
