Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
6600	-17389.57	-17373.24	-16.32661	17.96005	0.244403	0.249819	0.25026	0.255517	0.2353868	0.113341	0.199693	1.70681	6.06935	0.000527811	0.000929938	0.00794836	0.0282641	0.333659	0.666341	0.1659973	3.01516	0.429058	0	1.981566	3.293665	1	1	1	1.330285	0.6663406	0.3336594	0.004656851	3.293665	0.71802	0.908343	1.05995	1.31369
6700	-17387.69	-17374.2	-13.49333	5.038933	0.246817	0.24286	0.255676	0.254647	0.1004344	0.158623	0.478602	2.70883	7.24315	0.000452257	0.00136456	0.00772327	0.0206513	0.918145	0.0818555	0.06385844	2.62086	2.71769	0	1.455942	3.497242	1	1	1	1.275292	0.08185546	0.9181445	0.002851143	3.497242	0.503687	0.804887	1.08323	1.60819
6800	-17390.1	-17379.43	-10.67223	3.291176	0.249034	0.242905	0.254811	0.253249	0.09832787	0.85269	1.19406	1.8298	2.63906	0.00458834	0.00642524	0.00984617	0.0142008	0.772116	0.227884	0.05761003	0.684939	2.32758	0	0.7668608	3.408249	1	1	1	1.155168	0.2278836	0.7721164	0.005381021	3.408249	0.410605	0.746474	1.08362	1.7593
6900	-17384.65	-17377.21	-7.441147	33.97976	0.254476	0.243425	0.247917	0.254182	0.1027043	0.323254	0.391304	0.949	2.61661	0.00217992	0.00263883	0.00639975	0.0176455	0.951221	0.0487789	0.04484581	3.08861	1.34498	0	0.7278463	3.437744	1	1	1	1.119549	0.04877892	0.9512211	0.006743677	3.437744	0.791145	0.936219	1.04699	1.22564
7000	-17382.52	-17374.95	-7.56962	38.91094	0.253246	0.243079	0.25563	0.248045	0.0768255	0.216732	0.645194	0.196316	2.48591	0.00205847	0.0061279	0.00186457	0.0236106	0.771865	0.228135	0.003440891	2.9032	1.96742	0	1.527583	3.142601	1	1	1	1.290843	0.2281346	0.7718654	0.009497763	3.142601	0.80422	0.940873	1.04446	1.21044
7100	-17384.51	-17376.22	-8.286789	45.08455	0.242603	0.251286	0.254535	0.251576	0.0529635	0.156717	0.310844	0.127018	2.40004	0.0012927	0.00256404	0.00104773	0.0197971	0.520001	0.479999	0.002528367	1.6149	1.96775	0	2.051555	3.897624	1	1	1	1.345252	0.4799994	0.5200006	0.008248637	3.897624	0.817552	0.94552	1.04182	1.19511
7200	-17381.98	-17374.62	-7.36083	49.06374	0.254216	0.250775	0.244506	0.250503	0.08310793	0.304355	0.346951	0.682492	1.57705	0.00312621	0.00356373	0.00701027	0.0161988	0.0430231	0.956977	0.1097533	2.30709	0.414276	0	0.730372	3.324911	1	1	1	1.351986	0.9569769	0.04302315	0.01027157	3.324911	0.824815	0.948011	1.04036	1.18682
7300	-17383.69	-17378.2	-5.485278	40.72345	0.245379	0.244178	0.260221	0.250222	0.08787109	0.165459	0.178881	0.391721	1.10492	0.00226765	0.00245159	0.00536861	0.0151432	0.255761	0.744239	0.03783879	1.60981	2.00833	0	0.9576932	3.707097	1	1	1	1.184779	0.7442394	0.2557606	0.01370518	3.707097	0.808437	0.942353	1.04363	1.20558
7400	-17380.97	-17374.5	-6.47071	32.38103	0.252797	0.250589	0.250898	0.245717	0.1088222	0.053648	0.106826	0.294153	0.538135	0.00159572	0.00317747	0.00874936	0.0160064	0.271342	0.728658	0.01061851	3.45875	1.20565	0	1.12475	3.215792	0	1	1	1.272954	0.7286578	0.2713422	0.02974428	3.215792	0.786301	0.93447	1.04791	1.23131
7500	-17380.92	-17375.17	-5.747637	49.26877	0.251696	0.250194	0.247004	0.251106	0.05583862	0.196926	0.27835	0.36181	0.463052	0.00436395	0.00616835	0.00801785	0.0102614	0.611334	0.388666	0.03846572	1.83516	1.25672	0	1.324342	3.986043	1	1	1	1.417451	0.3886656	0.6113344	0.02216039	3.986043	0.825166	0.94813	1.04028	1.18642
7600	-17388.88	-17382.05	-6.825208	43.56355	0.257534	0.24842	0.257934	0.236112	0.1137449	0.152947	0.320262	0.226989	1.15275	0.00233879	0.00489731	0.00347102	0.0176273	0.400237	0.599763	0.1198689	2.64002	2.7236	0	0.7783087	3.55989	1	1	1	1.226068	0.5997633	0.4002367	0.01529157	3.55989	0.814524	0.944473	1.04243	1.19858
7700	-17385.09	-17375.97	-9.122645	10.39205	0.248684	0.24375	0.257644	0.249922	0.1405092	0.0872367	0.166596	1.06081	1.37778	0.000870283	0.00166198	0.0105828	0.0137448	0.863243	0.136757	0.03527146	3.03161	2.78025	0	1.692024	3.50636	1	1	1	1.388632	0.1367574	0.8632426	0.00997611	3.50636	0.637782	0.873798	1.07155	1.41687
7800	-17381.67	-17374.5	-7.174169	9.759108	0.248552	0.253009	0.249208	0.24923	0.1437406	0.195459	0.390855	1.64601	1.28123	0.00132295	0.00264546	0.0111408	0.00867185	0.619639	0.380361	0.01575355	0.891825	0.351504	0	0.8668195	3.786742	1	1	1	1.30321	0.3803613	0.6196387	0.006768391	3.786742	0.627424	0.869006	1.07283	1.43074
7900	-17386.47	-17378.23	-8.240086	34.32892	0.247917	0.24898	0.259144	0.243958	0.120467	0.176896	0.427245	1.27519	0.86477	0.00181905	0.00439342	0.013113	0.00889254	0.416549	0.583451	0.1227926	2.85248	1.28008	0	0.4720174	3.762831	1	1	1	1.371745	0.5834507	0.4165493	0.01028313	3.762831	0.792159	0.936584	1.0468	1.22446
8000	-17385.96	-17375.24	-10.72365	45.70156	0.255876	0.248648	0.250966	0.24451	0.2159381	0.158434	0.311782	1.22514	0.800085	0.00205827	0.00405045	0.0159162	0.0103941	0.418279	0.581721	0.28234	2.1335	2.74428	0	0.580573	3.043753	1	1	1	1.323661	0.5817214	0.4182786	0.01299131	3.043753	0.818738	0.945929	1.04158	1.19375
8100	-17384.03	-17376.58	-7.449939	45.39628	0.245716	0.252441	0.252542	0.249301	0.1959751	0.129042	0.183934	1.37691	0.52921	0.00147868	0.0021077	0.015778	0.0060642	0.523214	0.476786	0.07739726	2.30816	2.372	0	0.8265608	3.697443	1	1	1	1.186403	0.4767858	0.5232142	0.01145896	3.697443	0.818154	0.945728	1.0417	1.19442
8200	-17384.66	-17376.8	-7.868785	48.21771	0.25171	0.243396	0.255911	0.248983	0.1813157	0.264036	0.512269	1.88172	0.248266	0.00302322	0.00586549	0.0215458	0.00284265	0.567696	0.432304	0.04776194	2.54245	2.00639	0	1.105504	3.274796	1	1	1	1.489316	0.4323044	0.5676956	0.01145002	3.274796	0.823344	0.947509	1.04065	1.18849
8300	-17383.75	-17376.14	-7.610752	39.72685	0.245983	0.25698	0.251817	0.245219	0.09734705	0.0924039	0.16305	2.18789	0.150592	0.000781336	0.00137869	0.0185	0.00127336	0.370187	0.629813	0.07255389	2.0062	0.762615	0	1.047067	3.819954	1	1	1	1.329714	0.6298128	0.3701872	0.00845566	3.819954	0.806153	0.941553	1.04408	1.20821
8400	-17385.76	-17375.84	-9.921714	30.2226	0.245333	0.242967	0.254767	0.256933	0.09252531	0.401382	0.909026	3.99721	0.540077	0.0017462	0.00395469	0.0173897	0.00234959	0.215178	0.784822	0.005920272	0.548544	2.8115	0	0.2678173	3.969749	1	1	1	1.387698	0.7848217	0.2151783	0.004350471	3.969749	0.779185	0.931877	1.04925	1.23969
8500	-17391.03	-17378.5	-12.53314	41.32006	0.259381	0.242488	0.256757	0.241374	0.193679	0.599629	1.08544	7.65884	0.174152	0.00164265	0.00297349	0.0209809	0.000477079	0.172509	0.827491	0.104705	0.336787	1.67163	0	0.498018	3.664917	1	1	1	1.336781	0.8274905	0.1725095	0.002739441	3.664917	0.809766	0.942818	1.04337	1.20405
8600	-17391.08	-17375.87	-15.21062	21.51076	0.244458	0.250964	0.251005	0.253573	0.04057833	0.40428	2.04992	5.82818	4.14116	0.000841852	0.00426865	0.0121363	0.00862335	0.713073	0.286927	0.02851167	1.72981	1.01344	0	1.500028	3.823615	1	1	1	1.238405	0.2869265	0.7130735	0.002082349	3.823615	0.740784	0.917368	1.05614	1.28571
8700	-17386.95	-17379.09	-7.865192	23.26189	0.250881	0.249858	0.239871	0.259389	0.09358112	0.432943	0.576445	2.81565	1.08169	0.0024689	0.00328724	0.0160565	0.00616844	0.740815	0.259185	0.02045865	2.18814	3.45065	0	0.7928232	3.626082	1	1	1	1.239595	0.2591847	0.7408153	0.005702602	3.626082	0.75013	0.920981	1.05452	1.27437
8800	-17388.69	-17377.09	-11.60704	29.7579	0.260921	0.24212	0.247751	0.249207	0.1972837	0.182659	0.819328	2.86539	0.439469	0.00134419	0.00602943	0.0210864	0.00323405	0.406181	0.593819	0.1326754	3.38029	2.3484	0	1.798361	3.115666	0	1	1	1.315737	0.5938192	0.4061808	0.007358997	3.115666	0.777556	0.931279	1.04956	1.24161
8900	-17386.3	-17374.45	-11.85453	20.55012	0.254342	0.242012	0.251707	0.251939	0.08269057	0.249661	0.507558	2.16753	2.66314	0.00113311	0.0023036	0.00983754	0.012087	0.94236	0.0576404	0.07182379	1.01564	3.30061	0	2.169056	3.575872	1	1	1	1.224188	0.05764042	0.9423596	0.004538604	3.575872	0.735182	0.915177	1.0571	1.29254
9000	-17385.92	-17374.65	-11.27052	29.93903	0.251007	0.251127	0.245415	0.252451	0.1520571	0.372881	0.555323	0.70505	5.01028	0.00150254	0.0022377	0.00284104	0.0201892	0.696312	0.303688	0.1432252	3.24428	1.8816	0	1.160788	3.614274	1	1	1	1.221658	0.3036883	0.6963117	0.004029549	3.614274	0.778195	0.931514	1.04944	1.24085
9100	-17383.73	-17373.36	-10.37074	41.41881	0.249552	0.244771	0.253635	0.252042	0.2959175	0.575943	0.812338	0.354103	4.25771	0.00284968	0.00401932	0.00175205	0.0210665	0.0188002	0.9812	0.003489637	2.40967	2.23541	0	0.5952657	3.533949	1	1	1	1.216589	0.9811998	0.0188002	0.004947847	3.533949	0.809983	0.942894	1.04333	1.2038
9200	-17386.67	-17374.52	-12.14886	21.29847	0.246071	0.250512	0.251651	0.251767	0.08504525	0.367299	1.17063	0.0651375	5.50792	0.00157656	0.00502469	0.00027959	0.0236417	0.116506	0.883494	0.03006844	1.46904	2.51254	0	0.2421606	3.415562	1	1	1	1.343767	0.8834942	0.1165058	0.00429231	3.415562	0.739577	0.916898	1.05635	1.28718
9300	-17384.19	-17374.11	-10.07337	24.0543	0.257888	0.245623	0.247733	0.248757	0.04154128	0.19843	0.311907	0.214871	6.35658	0.000941734	0.00148029	0.00101976	0.0301679	0.145452	0.854548	0.0164201	0.539814	2.71394	0	1.816969	3.393593	1	1	1	1.350286	0.8545479	0.1454521	0.00474593	3.393593	0.754035	0.922474	1.05383	1.26966
9400	-17381.94	-17373.02	-8.92034	34.81237	0.252312	0.247698	0.250531	0.249458	0.1699664	0.222716	0.347227	0.465352	5.65187	0.00107362	0.00167384	0.00224327	0.0272454	0.481826	0.518174	0.009833238	0.834892	1.05223	0	0.8886936	3.212141	1	1	1	1.385763	0.5181736	0.4818264	0.004820595	3.212141	0.793539	0.937079	1.04653	1.22285
9500	-17389.8	-17374.24	-15.56232	36.20748	0.246212	0.245358	0.254603	0.253828	0.1902805	0.390395	0.769146	1.90325	7.02815	0.00109301	0.00215343	0.00532864	0.0196772	0.0677293	0.932271	0.1193054	2.19865	2.03334	0	0.2597103	3.622631	1	1	1	1.284152	0.9322707	0.0677293	0.002799764	3.622631	0.797371	0.938447	1.0458	1.21839
9600	-17387.11	-17375.76	-11.35369	12.17925	0.253896	0.242417	0.24627	0.257418	0.2769874	0.250143	0.712862	0.526172	6.84649	0.00100921	0.00287607	0.00212287	0.0276225	0.122295	0.877705	0.02769033	0.532275	1.01138	0	0.5325577	3.138215	1	1	1	1.235207	0.8777046	0.1222954	0.004034544	3.138215	0.662867	0.885078	1.06825	1.38381
9700	-17387.84	-17375.93	-11.9028	10.53235	0.252804	0.246824	0.245436	0.254937	0.1831092	0.582379	1.11408	1.18971	5.06977	0.00194449	0.00371978	0.0039723	0.0169273	0.51439	0.48561	0.01295587	0.865404	3.45833	0	1.362979	3.933727	1	1	1	1.136807	0.4856095	0.5143905	0.003338878	3.933727	0.639961	0.874796	1.07128	1.41396
9800	-17385.8	-17374.81	-10.99086	13.05427	0.247987	0.246637	0.251767	0.253609	0.02821609	0.965663	1.3546	0.991575	3.94504	0.00412372	0.00578461	0.00423437	0.0168467	0.571621	0.428379	0.04132794	2.89342	2.96878	0	0.8123992	3.638154	1	1	1	1.377711	0.428379	0.571621	0.004270352	3.638154	0.67336	0.889663	1.06678	1.3702
9900	-17382.12	-17373.34	-8.777663	20.83849	0.251672	0.251294	0.249091	0.247944	0.110933	0.0904491	0.104865	2.66948	0.943225	0.000607181	0.000703954	0.0179201	0.00633183	0.522202	0.477798	0.04790744	2.89675	2.8582	0	1.037895	3.436462	1	1	1	1.310828	0.4777979	0.5222021	0.006712958	3.436462	0.736902	0.915852	1.05681	1.29044
10000	-17382.9	-17376.05	-6.850848	12.3248	0.25172	0.251223	0.250184	0.246873	0.1674774	0.386643	0.492329	1.7566	0.406375	0.00370602	0.00471904	0.0168372	0.00389515	0.817103	0.182897	0.01195721	0.838177	1.2929	0	0.4513698	3.43859	1	1	1	1.260427	0.1828974	0.8171026	0.009585131	3.43859	0.664684	0.885877	1.068	1.38144
10100	-17388.35	-17376.14	-12.21051	37.838	0.254276	0.24157	0.254417	0.249737	0.1911854	0.0517522	0.115069	1.08963	0.307505	0.000692647	0.00154007	0.0145835	0.00411563	0.0970136	0.902986	0.2846534	1.40469	0.586246	0	1.156049	3.981184	1	1	1	1.53259	0.9029864	0.09701364	0.01338392	3.981184	0.801587	0.939943	1.04498	1.21349
10200	-17386.32	-17375.5	-10.81985	42.92822	0.250815	0.255709	0.248554	0.244923	0.003742844	0.125941	0.220816	1.29875	0.071184	0.00188191	0.00329961	0.019407	0.00106369	0.711656	0.288344	0.1796659	1.06853	3.08649	0	1.028346	3.65315	1	1	1	1.222764	0.2883436	0.7116564	0.01494283	3.65315	0.813213	0.944019	1.04269	1.20008
10300	-17386.54	-17377.47	-9.070361	20.25315	0.248905	0.249681	0.246678	0.254736	0.07989253	0.112062	0.162097	2.28954	0.312225	0.00083295	0.00120485	0.017018	0.00232075	0.992071	0.00792901	0.1734738	2.96516	0.501548	0	0.6762423	3.861049	1	1	1	1.496766	0.007929011	0.992071	0.007432926	3.861049	0.733374	0.914466	1.0574	1.29476
10400	-17386.92	-17377.59	-9.320652	35.11652	0.25648	0.246063	0.254905	0.242551	0.2598285	0.200966	0.249367	2.21871	0.185273	0.00216957	0.0026921	0.0239525	0.00200015	0.368801	0.631199	0.1052763	1.73019	2.17324	0	1.077395	3.010951	1	1	1	1.468475	0.6311986	0.3688014	0.01079571	3.010951	0.794394	0.937384	1.04637	1.22185
10500	-17385.95	-17374.2	-11.74989	10.33705	0.244513	0.249828	0.250389	0.25527	0.3382755	0.129027	0.30797	1.84051	0.542324	0.00109127	0.00260471	0.0155665	0.0045868	0.339658	0.660342	0.03671442	2.97546	1.96571	0	1.973377	3.911675	1	1	1	1.406032	0.6603421	0.3396579	0.008457683	3.911675	0.636917	0.873401	1.07166	1.41802
10600	-17385.33	-17376.65	-8.680887	25.97399	0.249688	0.248448	0.25724	0.244624	0.1586942	0.770596	1.1674	0.395277	1.5519	0.00873733	0.0132364	0.00448181	0.017596	0.348494	0.651506	0.05424899	1.27164	2.92407	0	0.982466	3.504312	1	1	1	1.138892	0.6515058	0.3484942	0.01133841	3.504312	0.762775	0.925784	1.05227	1.25917
10700	-17381.24	-17373.29	-7.945662	14.38774	0.246815	0.250449	0.251067	0.251669	0.1243906	0.566747	1.01623	0.798448	1.72919	0.00442481	0.00793411	0.00623379	0.0135005	0.155702	0.844298	0.0266722	2.0257	2.26027	0	0.5561219	3.893981	1	1	1	1.223613	0.8442977	0.1557023	0.007807379	3.893981	0.687591	0.89576	1.0647	1.35195
10800	-17387.51	-17378.03	-9.485882	31.53137	0.244351	0.24791	0.244974	0.262765	0.07629705	0.161851	0.17556	1.77633	0.607951	0.00150573	0.00163327	0.0165256	0.0056559	0.1597	0.8403	0.1667185	2.66086	0.460561	0	1.457181	3.540428	1	1	1	1.332971	0.8403002	0.1596998	0.009303211	3.540428	0.783584	0.933483	1.04843	1.23451
10900	-17393.17	-17382.04	-11.12652	38.77934	0.245932	0.257944	0.243745	0.25238	0.202618	0.270619	0.274698	1.69281	0.707676	0.00232726	0.00236234	0.0145578	0.00608584	0.608171	0.391829	0.1893636	1.51773	2.89245	0	1.461067	3.770409	1	1	1	1.634045	0.3918286	0.6081714	0.008599758	3.770409	0.803902	0.940761	1.04452	1.21081
11000	-17386.91	-17379.01	-7.897112	36.50316	0.254125	0.253821	0.247061	0.244993	0.02410981	0.402622	0.75874	3.32333	0.373315	0.00237067	0.00446752	0.019568	0.00219811	0.899645	0.100355	0.035159	3.26002	1.31638	0	0.53534	3.529845	1	1	1	1.199393	0.1003548	0.8996452	0.005888076	3.529845	0.798156	0.938726	1.04564	1.21747
11100	-17386.28	-17374.94	-11.3454	19.76659	0.250726	0.249279	0.25236	0.247635	0.09809702	0.27075	0.364646	7.4847	0.0596054	0.000851584	0.00114692	0.0235415	0.000187476	0.992599	0.00740138	0.1398425	1.18858	1.34162	0	0.9124771	3.026429	1	1	1	1.34609	0.007401376	0.9925986	0.003145283	3.026429	0.730329	0.913264	1.05792	1.29849
11200	-17388	-17377.86	-10.1378	39.6522	0.250029	0.254661	0.24897	0.24634	0.1909919	0.388773	0.650304	7.49775	0.570479	0.00112704	0.00188522	0.0217358	0.00165381	0.965326	0.0346743	0.001523253	0.31438	0.294146	0	0.655884	3.528785	1	1	1	1.284456	0.03467426	0.9653257	0.002898977	3.528785	0.805978	0.941491	1.04412	1.20841
11300	-17392.25	-17380.35	-11.89624	13.44771	0.259968	0.251619	0.239447	0.248966	0.1403016	0.255126	0.891987	10.9134	0.285294	0.000529589	0.00185158	0.022654	0.000592212	0.596443	0.403557	0.08463764	2.01629	1.35288	0	0.8638382	3.485339	1	1	1	1.327044	0.403557	0.596443	0.002075795	3.485339	0.677763	0.891564	1.06614	1.36453
11400	-17395	-17379.05	-15.95373	33.46791	0.256722	0.248808	0.240226	0.254245	0.2335899	0.381413	0.478417	7.98892	4.02597	0.000894944	0.00112255	0.0187452	0.00944652	0.907111	0.0928887	0.09585247	2.93717	0.222939	0	1.102801	3.17552	1	1	1	1.253582	0.09288871	0.9071113	0.002346394	3.17552	0.789631	0.935674	1.04728	1.22741
11500	-17385.71	-17374.38	-11.3297	47.46397	0.243326	0.247449	0.255491	0.253735	0.09912255	0.208404	0.392432	8.65237	0.665042	0.000456329	0.000859282	0.0189455	0.0014562	0.792615	0.207385	0.04720298	1.60499	2.23074	0	1.654784	3.605357	1	1	1	1.23346	0.207385	0.792615	0.002189634	3.605357	0.822002	0.947049	1.04092	1.19002
11600	-17391.18	-17373.24	-17.93545	4.57831	0.246179	0.251261	0.251867	0.250692	0.01792741	0.160851	0.406891	5.26659	7.18081	0.000350606	0.000886898	0.0114796	0.015652	0.419485	0.580515	0.2612144	2.28746	3.261	0	0.7928602	3.700634	1	1	1	1.255278	0.580515	0.419485	0.002179694	3.700634	0.483561	0.793099	1.08395	1.63939
11700	-17392.84	-17377.6	-15.23952	14.73049	0.255137	0.237405	0.258184	0.249274	0.1423937	0.0549585	0.13467	5.84906	6.13704	0.000186851	0.000457859	0.019886	0.0208651	0.925856	0.0741441	0.02004267	1.672	0.379397	0	0.7837139	3.540003	1	1	1	1.457317	0.07414407	0.9258559	0.00339986	3.540003	0.690954	0.89718	1.06419	1.34767
11800	-17385.81	-17375.25	-10.56695	43.94394	0.256007	0.241372	0.253059	0.249562	0.05465646	0.124565	0.27491	6.29497	1.29201	0.000416817	0.000919898	0.0210641	0.0043233	0.654017	0.345983	0.0479048	1.48078	2.96257	0	1.312693	3.155362	1	1	1	1.146926	0.3459827	0.6540173	0.003346175	3.155362	0.815295	0.94474	1.04227	1.19769
11900	-17384.59	-17374.26	-10.32501	14.62555	0.246437	0.247779	0.253187	0.252597	0.0247373	0.275346	0.297745	3.72998	1.16166	0.001113	0.00120354	0.0150772	0.00469562	0.93539	0.0646095	0.04443291	3.24324	1.06056	0	1.865837	3.953593	1	1	1	1.199976	0.06460954	0.9353905	0.004042178	3.953593	0.689936	0.896751	1.06434	1.34897
12000	-17388.6	-17380.2	-8.396959	33.80264	0.23852	0.252218	0.248998	0.260264	0.1264622	0.199806	0.394197	5.11268	0.307699	0.000765422	0.0015101	0.0195857	0.00117874	0.543715	0.456285	0.06049036	1.51194	2.19471	0	0.7486991	3.390404	1	1	1	1.275261	0.4562846	0.5437154	0.003830819	3.390404	0.790625	0.936032	1.04709	1.22625
12100	-17384.68	-17376.09	-8.59506	28.88817	0.253176	0.243682	0.251211	0.251931	0.1189114	0.278472	0.183151	4.94752	0.111172	0.00130483	0.000858185	0.0231825	0.000520914	0.349113	0.650887	0.006012427	0.781959	3.04263	0	1.330038	3.233845	1	1	1	1.38539	0.6508868	0.3491132	0.004685671	3.233845	0.774407	0.930119	1.05014	1.24533
12200	-17384.62	-17375.94	-8.6828	6.219922	0.251815	0.249944	0.245469	0.252772	0.02437209	0.107358	0.36142	6.01594	0.170823	0.00031862	0.00107263	0.0178543	0.000506974	0.16137	0.83863	0.01191431	2.55634	1.00515	0	1.106657	3.838827	1	1	1	1.451431	0.8386302	0.1613698	0.002967829	3.838827	0.546012	0.828351	1.08076	1.54488
12300	-17387.41	-17378.64	-8.771522	37.71798	0.257492	0.247499	0.240642	0.254367	0.1750703	0.105552	0.0997395	2.81037	0.218986	0.000742261	0.000701389	0.0197631	0.00153995	0.176694	0.823306	0.01223621	1.17529	2.76625	0	1.413488	3.384294	1	1	1	1.400344	0.8233063	0.1766937	0.007032212	3.384294	0.801285	0.939837	1.04504	1.21384
12400	-17382.89	-17373.09	-9.806989	48.06482	0.24711	0.246629	0.251815	0.254447	0.03658475	0.117639	0.296507	1.90548	0.304096	0.00117327	0.00295722	0.0190043	0.00303291	0.173336	0.826664	0.03690644	1.72901	2.96597	0	2.618715	3.472486	1	1	1	1.366204	0.8266637	0.1733363	0.009973512	3.472486	0.823074	0.947417	1.04071	1.1888
12500	-17381.58	-17373.64	-7.941447	7.194606	0.251066	0.250619	0.249947	0.248368	0.2251847	0.274526	0.791235	1.8377	0.304805	0.00304015	0.00876225	0.020351	0.00337546	0.00837304	0.991627	0.01309474	0.242614	0.342618	0	0.9690864	3.095879	1	1	1	1.43263	0.991627	0.008373036	0.01107415	3.095879	0.573701	0.842802	1.0785	1.505
12600	-17383.48	-17376.71	-6.767342	23.75254	0.256764	0.241771	0.253915	0.24755	0.1187236	0.143981	0.552544	1.32126	0.219829	0.00166724	0.00639827	0.0152998	0.00254555	0.0520524	0.947948	0.05060043	0.481151	0.642112	0	0.4339757	3.901293	1	1	1	1.365157	0.9479476	0.05205243	0.01157965	3.901293	0.75257	0.921915	1.05409	1.27143
12700	-17383.19	-17375.92	-7.273061	17.62502	0.246501	0.244726	0.259148	0.249625	0.02954154	0.259533	0.546175	2.47114	0.5177	0.00190048	0.00399947	0.0180954	0.00379096	0.0935429	0.906457	0.04784523	2.33287	2.30724	0	0.5798311	3.514583	1	1	1	1.324782	0.9064571	0.09354295	0.007322698	3.514583	0.715543	0.907341	1.06035	1.31677
12800	-17387.47	-17375.35	-12.12309	49.64179	0.254444	0.241231	0.251307	0.253018	0.302715	0.074283	0.186345	2.7227	1.20719	0.000467247	0.00117213	0.017126	0.00759332	0.133017	0.866983	0.06427357	1.10417	2.26856	0	1.45372	3.177229	1	1	1	1.252451	0.8669834	0.1330166	0.006290093	3.177229	0.825799	0.948346	1.04016	1.1857
12900	-17389.67	-17380.2	-9.469219	36.1221	0.246642	0.246028	0.261146	0.246185	0.06274841	0.176095	0.482974	5.92192	1.05035	0.000574205	0.00157486	0.01931	0.00342495	0.0676093	0.932391	0.0116927	2.2661	0.37953	0	1.289415	3.065958	1	1	1	1.195467	0.9323907	0.06760933	0.003260765	3.065958	0.797143	0.938366	1.04584	1.21865
13000	-17386.21	-17376.18	-10.03036	41.33312	0.249938	0.245041	0.248011	0.25701	0.1870266	0.255853	0.199717	4.1237	1.41085	0.00108276	0.000845196	0.0174513	0.00597065	0.392233	0.607767	0.03297457	3.09939	0.394519	0	1.082605	3.394806	1	1	1	1.285605	0.6077667	0.3922333	0.004231959	3.394806	0.809794	0.942828	1.04337	1.20401
13100	-17396.31	-17382.05	-14.26428	14.84239	0.23529	0.245744	0.259731	0.259235	0.08508767	0.270845	0.453601	3.45865	0.82122	0.00126014	0.00211043	0.0160918	0.00382082	0.32323	0.67677	0.03009529	2.65983	2.83749	0	4.31618	3.765633	1	1	1	1.216139	0.6767699	0.3232301	0.004652613	3.765633	0.692028	0.897633	1.06403	1.34631
13200	-17388.73	-17377.1	-11.62685	0.2091457	0.257966	0.246158	0.247037	0.248839	0.05339308	0.199147	0.569301	3.39783	0.517125	0.00134961	0.00385813	0.023027	0.00350453	0.80267	0.19733	0.04478284	2.87758	1.99474	0	2.767645	3.349747	1	1	1	1.362899	0.1973304	0.8026696	0.006776959	3.349747	0.000718405	0.0392127	0.407103	3.55297
13300	-17386.05	-17374.64	-11.4116	38.25256	0.248854	0.249916	0.254404	0.246827	0.1065583	0.0537639	0.0646728	3.14723	0.41095	0.000372403	0.000447964	0.0217997	0.0028465	0.823785	0.176215	0.1558179	3.43632	2.83027	0	0.9394227	3.239978	0	1	1	1.436572	0.1762148	0.8237852	0.00692663	3.239978	0.802617	0.940307	1.04478	1.2123
13400	-17385.91	-17374.41	-11.49749	37.55508	0.246205	0.248485	0.253861	0.251449	0.1303371	0.132917	0.266086	3.035	2.31054	0.000645473	0.00129217	0.0147386	0.0112205	0.323764	0.676236	0.1790603	0.86054	2.83836	0	0.6250199	3.175897	1	1	1	1.208161	0.6762357	0.3237643	0.004856211	3.175897	0.800874	0.939691	1.04512	1.21432
13500	-17382.78	-17373.62	-9.160249	22.59079	0.249056	0.247012	0.251274	0.252658	0.04408422	0.14989	0.344771	1.03815	2.29558	0.00104495	0.00240354	0.00723736	0.0160035	0.900664	0.0993363	0.1565887	1.89372	1.63081	0	0.6631996	3.583908	1	1	1	1.226753	0.09933634	0.9006637	0.006971429	3.583908	0.746671	0.91965	1.05512	1.27856
13600	-17381.78	-17374.33	-7.453449	47.21667	0.254241	0.245576	0.247174	0.25301	0.1225402	0.10285	0.226271	1.05445	1.01262	0.00104624	0.00230173	0.0107263	0.0103008	0.749664	0.250336	0.03060965	1.30995	2.08221	0	0.3354421	3.738846	1	1	1	1.292072	0.2503357	0.7496643	0.01017242	3.738846	0.821554	0.946896	1.04102	1.19053
13700	-17385.41	-17376.66	-8.747158	28.37944	0.246463	0.252994	0.249367	0.251176	0.1705956	0.191274	0.422349	1.29708	0.121009	0.00247759	0.00547072	0.0168012	0.00156744	0.749268	0.250732	0.07109941	2.10345	3.10698	0	1.58035	3.896764	1	1	1	1.533032	0.2507316	0.7492684	0.01295308	3.896764	0.772501	0.929414	1.05049	1.24759
