Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
34400	2	2	2	1	4	3	4	4	3	2	4	10	4	4
34500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
34600	7	2	3	1	4	3	8	4	4	7	4	8	4	4
34700	2	2	5	1	4	3	4	4	4	5	4	4	4	4
34800	1	2	1	1	3	3	4	4	4	1	4	10	4	4
34900	3	2	3	1	1	3	4	4	4	3	4	8	4	4
35000	2	2	7	1	9	3	4	4	2	7	4	9	4	4
35100	2	2	1	1	3	3	4	4	4	5	4	10	4	4
35200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
35300	2	2	8	1	4	3	4	4	1	12	4	8	4	4
35400	1	2	1	1	3	3	4	4	4	1	4	10	4	4
35500	2	2	1	1	4	3	4	4	6	5	4	13	4	4
35600	2	2	1	1	3	3	4	4	10	5	4	10	4	4
35700	3	2	3	1	4	3	4	4	4	3	4	4	4	4
35800	2	2	1	1	4	3	4	4	4	5	4	4	4	4
35900	5	2	1	1	4	3	4	4	4	5	4	4	4	4
36000	8	2	1	1	4	3	4	4	4	8	4	4	4	4
36100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36400	2	2	1	1	4	3	4	4	4	5	4	4	4	4
36500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
36600	2	2	6	1	4	3	4	4	4	11	4	4	4	4
36700	2	2	1	1	4	3	4	4	4	5	4	4	4	4
36800	5	2	1	1	4	3	4	4	4	5	4	4	4	4
36900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
37000	2	2	1	1	2	3	4	4	2	5	4	2	4	4
37100	2	2	2	1	3	3	4	4	4	2	4	10	4	4
37200	5	2	1	1	1	3	4	4	1	5	4	1	4	4
37300	5	2	1	1	9	3	4	4	2	5	4	9	4	4
37400	2	2	1	1	1	3	4	4	2	5	4	5	4	4
37500	2	2	1	1	4	3	4	4	4	5	4	4	4	4
37600	2	2	2	1	1	3	4	4	1	2	4	1	4	4
37700	2	2	6	1	2	3	4	4	2	11	4	2	4	4
37800	5	2	1	1	7	3	4	4	3	5	4	7	4	4
37900	1	2	8	1	4	3	4	4	4	8	4	4	4	4
38000	1	2	1	1	1	3	4	4	1	1	4	1	4	4
38100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
38200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38300	1	2	6	1	4	3	4	4	4	6	4	4	4	4
38400	2	2	4	1	4	3	4	4	4	9	4	4	4	4
38500	3	2	3	1	1	3	4	4	4	3	4	8	4	4
38600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
38700	5	2	1	1	4	3	4	4	4	5	4	4	4	4
38800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
38900	2	2	12	1	9	3	4	4	4	12	4	9	4	4
39000	5	2	1	1	4	3	4	4	4	5	4	4	4	4
39100	1	2	1	1	4	3	2	4	4	1	4	9	4	4
39200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
39300	7	2	3	1	4	3	4	4	4	7	4	4	4	4
39400	5	2	1	1	4	3	4	4	4	5	4	4	4	4
39500	2	2	2	1	4	3	4	4	4	2	4	4	4	4
39600	3	2	3	1	4	3	4	4	4	3	4	4	4	4
39700	9	2	2	1	4	3	4	4	4	9	4	4	4	4
39800	3	2	3	1	4	3	4	4	4	3	4	4	4	4
39900	2	2	7	1	4	3	4	4	4	7	4	4	4	4
40000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
40100	7	2	4	1	4	3	4	4	4	14	4	4	4	4
40200	5	2	2	1	4	3	4	4	4	5	4	4	4	4
40300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
40400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
40500	4	2	4	1	4	3	2	4	2	4	4	2	4	4
40600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
40700	2	2	1	1	4	3	4	4	4	5	4	4	4	4
40800	3	2	1	1	4	3	1	4	1	6	4	1	4	4
40900	2	2	2	1	4	3	4	4	13	2	4	13	4	4
41000	2	2	12	1	4	3	4	4	4	12	4	4	4	4
41100	2	2	1	1	4	3	4	4	4	5	4	4	4	4
41200	12	2	1	1	3	3	4	4	4	12	4	10	4	4
41300	2	2	5	1	4	3	4	4	4	5	4	4	4	4
41400	1	2	1	1	4	3	4	4	4	1	4	4	4	4
41500	2	2	1	1	2	3	4	4	2	5	4	2	4	4
41600	2	2	3	1	4	3	4	4	4	7	4	4	4	4
41700	2	2	1	1	4	3	4	4	4	5	4	4	4	4
41800	12	2	1	1	13	3	4	4	4	12	4	13	4	4
41900	2	2	1	1	6	3	4	4	1	5	4	6	4	4
42000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
42100	10	2	2	1	1	3	4	4	4	14	4	8	4	4
42200	3	2	1	1	3	3	4	4	3	6	4	3	4	4
42300	2	2	1	1	3	3	4	4	3	5	4	3	4	4
42400	1	2	1	1	5	3	4	4	1	1	4	5	4	4
42500	2	2	8	1	1	3	4	4	1	12	4	1	4	4
42600	2	2	1	1	2	3	4	4	8	5	4	12	4	4
42700	2	2	1	1	4	3	4	4	1	5	4	8	4	4
42800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
42900	2	2	12	1	4	3	4	4	4	12	4	4	4	4
43000	10	2	3	1	2	3	4	4	2	10	4	2	4	4
43100	4	2	4	1	4	3	4	4	2	4	4	9	4	4
43200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
43300	10	2	3	1	4	3	4	4	4	10	4	4	4	4
43400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
43500	2	2	1	1	4	3	4	4	4	5	4	4	4	4
43600	1	2	1	1	3	3	4	4	4	1	4	10	4	4
43700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
43800	4	2	4	1	2	3	2	4	4	4	4	2	4	4
