Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
28000	-25844.64	-25819.11	-25.52715	19.36881	0.248258	0.249968	0.251079	0.250695	0.1615274	1.1495	1.74052	0.763887	1.2138	0.543264	1.22476	0.0124374	0.018832	0.0082651	0.013133	0.005878	0.0132516	0.507582	0.492418	0.0482325	0.003600072	9.96124	8.19865	1.91309	0	0.533012	8.106968	0	0	1	1	2.050501	0.492418	0.507582	21.54279	0.0108198	9.24282	0.72776	0.912244	1.05835	1.30165
28100	-25839.68	-25818.08	-21.59902	36.7698	0.244026	0.252262	0.244968	0.258743	0.05608355	0.846643	1.05915	0.517664	0.819708	0.38219	0.223501	0.0136487	0.0170745	0.00834524	0.0132145	0.00616127	0.00360305	0.663717	0.336283	0.07830771	0.01944593	10.0826	7.9582	2.12398	0	0.7646992	7.741547	0	0	1	1	2.084274	0.3362827	0.6637173	72.91959	0.01612095	9.799905	0.798855	0.938975	1.04551	1.21666
28200	-25837.69	-25816.29	-21.40142	40.73589	0.248489	0.246719	0.251997	0.252795	0.05617294	0.974459	1.19805	0.608743	0.844491	0.456353	0.875287	0.014259	0.0175308	0.00890759	0.0123572	0.00667771	0.0128079	0.927399	0.0726013	0.04835411	0.01202756	9.90703	7.99514	1.92845	0	0.8637664	6.957195	0	0	1	1	2.027728	0.07260133	0.9273987	67.27617	0.01463275	8.859444	0.808465	0.942363	1.04363	1.20554
28300	-25841.27	-25822.22	-19.0523	28.60505	0.24139	0.247018	0.250891	0.2607	0.06422162	0.598924	0.611578	0.420843	0.708776	0.361505	0.426541	0.0119852	0.0122385	0.0084216	0.0141835	0.00723417	0.00853562	0.751201	0.248799	0.03379673	0.01293221	10.1315	7.82474	2.10114	0	0.684449	7.733281	0	0	1	1	2.16958	0.248799	0.751201	10.46428	0.02001127	8.915679	0.773352	0.929729	1.05033	1.24658
28400	-25843.39	-25821.05	-22.34328	5.134858	0.244965	0.246442	0.255039	0.253554	0.1979909	0.571172	0.63011	0.341912	0.642044	0.244062	0.128119	0.0122735	0.0135399	0.00734709	0.0137964	0.00524446	0.00275306	0.917207	0.0827931	0.05723903	0.01026777	9.77064	7.92306	2.03952	0	1.083465	9.300543	0	1	1	1	2.079395	0.08279305	0.9172069	10.96302	0.02148824	10.30983	0.507584	0.807121	1.08306	1.60224
28500	-25842.92	-25818.38	-24.54052	24.85853	0.251238	0.246893	0.248758	0.253111	0.1001753	0.839603	0.867142	0.439614	0.638657	0.399694	0.54665	0.0145824	0.0150607	0.0076353	0.0110923	0.00694195	0.00949432	0.648074	0.351926	0.06167723	0.004244725	9.96392	7.99759	1.74563	0	2.337182	7.567919	0	0	1	1	2.051417	0.3519258	0.6480742	12.62252	0.01736818	10.49391	0.757814	0.923911	1.05316	1.26512
28600	-25838.45	-25821.07	-17.38159	36.46343	0.250367	0.248018	0.257721	0.243894	0.06132956	0.717608	0.897928	0.439633	0.576214	0.404694	0.154586	0.0155191	0.0194187	0.00950756	0.0124613	0.00875196	0.0033431	0.974109	0.0258908	0.01052437	0.001436999	9.91546	8.14273	2.02085	0	0.5477598	6.286203	0	0	1	1	1.994935	0.02589085	0.9741092	11.88665	0.0216261	10.36869	0.798051	0.938689	1.04566	1.2176
28700	-25846.11	-25824.17	-21.93971	23.08951	0.246039	0.244101	0.247492	0.262368	0.0405585	1.10301	1.36596	0.537918	0.58478	0.379223	0.17855	0.0229219	0.0283863	0.0111786	0.0121525	0.00788072	0.00371049	0.576347	0.423653	0.0322779	0.005913986	9.86418	8.0627	1.98052	0	1.361235	5.856405	0	0	1	1	2.143896	0.4236531	0.5763469	76.10921	0.02078125	9.621217	0.749255	0.920645	1.05467	1.27543
28800	-25841.45	-25820.26	-21.19068	6.573566	0.246307	0.24997	0.250431	0.253292	0.05687921	1.05778	1.15298	0.585855	0.593512	0.417919	0.517024	0.0208538	0.0227306	0.0115499	0.0117009	0.00823914	0.010193	0.889201	0.110799	0.03493134	0.01362027	9.902	8.10311	1.92	0	0.4381101	5.934038	0	0	1	1	1.893033	0.1107987	0.8892013	83.63622	0.01971469	9.022206	0.556684	0.834001	1.07995	1.52937
28900	-25837.18	-25817.99	-19.18588	17.60438	0.247102	0.245066	0.24846	0.259372	0.07735144	0.684513	0.867013	0.3825	0.485128	0.32849	0.254027	0.0190624	0.0241447	0.0106519	0.0135099	0.00914784	0.00707416	0.749772	0.250228	0.08789247	0.0008909422	9.96137	8.01464	1.97074	0	1.495024	5.497339	0	0	1	1	1.9998	0.2502278	0.7497722	22.35622	0.02784812	8.443212	0.715388	0.907278	1.06038	1.31696
29000	-25836.38	-25817.09	-19.29662	9.037766	0.245712	0.251001	0.253597	0.24969	0.08520599	0.89906	1.05017	0.41707	0.637059	0.36143	0.134487	0.0216298	0.0252651	0.010034	0.0153265	0.00869537	0.00323552	0.986398	0.0136017	0.03836286	0.001929486	10.0592	7.83307	1.97316	0	0.7345938	6.118804	0	0	1	1	2.014172	0.01360173	0.9863983	21.64351	0.02405823	8.635645	0.614437	0.862882	1.07434	1.44834
29100	-25836.24	-25815.93	-20.31476	33.70781	0.251796	0.251118	0.245593	0.251493	0.09092311	0.743867	0.965407	0.357129	0.395105	0.265471	0.113437	0.0256123	0.0332402	0.0122964	0.013604	0.00914052	0.0039058	0.861453	0.138547	0.06619245	0.00409944	10.1207	7.85853	2.00972	0	0.9367742	5.202746	0	0	1	1	2.042885	0.1385471	0.8614529	36.06389	0.03443131	9.015401	0.790345	0.935931	1.04715	1.22658
29200	-25836.43	-25816.27	-20.16199	42.2333	0.240006	0.249943	0.251288	0.258762	0.03186461	0.904581	0.970476	0.359741	0.363394	0.275242	0.17331	0.0327171	0.0351004	0.0130112	0.0131433	0.00995502	0.00626833	0.945864	0.0541365	0.009770899	0.01189	10.1236	7.90613	2.05113	0	0.427029	4.843901	0	0	1	1	2.03803	0.05413648	0.9458635	97.94746	0.03616824	8.731966	0.811747	0.943509	1.04298	1.20177
29300	-25837.71	-25819.08	-18.6325	25.91807	0.247072	0.25399	0.246232	0.252706	0.0420537	0.68155	0.798007	0.277626	0.200907	0.199012	0.195099	0.0330488	0.0386959	0.0134623	0.00974211	0.00965025	0.0094605	0.98065	0.0193496	0.00378493	0.02456812	10.0482	8.00246	2.1322	0	0.5012599	4.931629	0	0	1	1	2.109228	0.01934958	0.9806504	83.27126	0.0484907	9.578894	0.762534	0.925694	1.05231	1.25946
29400	-25835.38	-25817.51	-17.87299	47.37289	0.242522	0.255639	0.25171	0.250129	0.07216901	0.541698	0.582259	0.192057	0.247512	0.152779	0.165766	0.0308842	0.0331968	0.0109499	0.0141116	0.00871052	0.00945094	0.710759	0.289241	0.03856936	0.0004114269	9.86465	7.9752	2.06055	0	0.5341428	5.52329	0	0	1	1	2.057412	0.2892408	0.7107592	31.37076	0.05701381	8.061268	0.821837	0.946993	1.04096	1.19021
29500	-25834.98	-25818.24	-16.7407	34.76487	0.246161	0.254932	0.251187	0.247719	0.03599601	0.645542	0.675366	0.239009	0.263358	0.157926	0.186396	0.0295166	0.0308803	0.0109284	0.0120417	0.00722097	0.00852275	0.732245	0.267755	0.02046322	0.01216587	9.98044	7.94263	1.97169	0	0.6349819	5.936623	0	0	1	1	2.127245	0.2677545	0.7322455	24.0653	0.04572384	9.248455	0.793405	0.93703	1.04656	1.22301
29600	-25841.82	-25823.93	-17.89301	23.21564	0.24973	0.254585	0.247145	0.248541	0.01638818	0.551589	0.731158	0.173249	0.232908	0.13299	0.508118	0.0264173	0.0350174	0.00829742	0.0111547	0.00636932	0.0243353	0.343967	0.656033	0.01933261	0.02335957	10.069	8.00216	1.99505	0	1.078678	7.192479	0	0	1	1	2.152428	0.6560331	0.3439669	12.58243	0.04789304	8.815383	0.749896	0.920891	1.05456	1.27465
29700	-25838.3	-25815.65	-22.64992	28.24659	0.24426	0.251614	0.250821	0.253305	0.2119113	0.537263	0.58669	0.168995	0.170987	0.126526	0.394732	0.0308409	0.0336781	0.00970093	0.00981526	0.00726307	0.022659	0.213717	0.786283	0.1289416	0.008772357	10.0254	8.12654	1.94857	0	1.093931	6.404752	0	0	1	1	2.132902	0.7862827	0.2137173	60.57143	0.05740362	8.948196	0.771995	0.929227	1.05058	1.24819
29800	-25840.5	-25818.12	-22.38618	26.39545	0.255738	0.250137	0.242145	0.25198	0.08842397	0.627135	0.694498	0.216784	0.130678	0.156873	0.428264	0.0335498	0.0371535	0.0115973	0.00699089	0.00839222	0.0229108	0.192866	0.807134	0.03196099	0.002392628	9.89379	7.89176	1.99397	0	3.075381	5.31053	0	0	1	1	2.116373	0.8071335	0.1928665	19.88188	0.05349694	8.624962	0.764571	0.926459	1.05194	1.25703
29900	-25837.7	-25816.72	-20.97209	15.74818	0.254197	0.244101	0.248967	0.252735	0.1252891	0.789787	0.8047	0.315611	0.167293	0.236334	0.583083	0.0302009	0.0307712	0.0120687	0.00639717	0.00903725	0.0222967	0.13707	0.86293	0.04991233	0.0003484463	10.0393	8.08052	1.84443	0	0.5296389	5.178439	0	0	1	1	2.077344	0.8629297	0.1370703	88.40472	0.03823932	8.825374	0.700322	0.901098	1.06276	1.33582
30000	-25844.3	-25821.42	-22.88096	31.81861	0.247513	0.251885	0.253718	0.246884	0.01743341	0.816211	0.939341	0.378306	0.137806	0.292351	0.362444	0.0327816	0.0377269	0.015194	0.00553474	0.0117417	0.0145569	0.273543	0.726457	0.08579719	0.006088113	9.95276	7.78551	1.9835	0	0.4689057	3.957673	0	0	1	1	1.816736	0.726457	0.273543	34.7579	0.04016318	9.557894	0.784514	0.933822	1.04825	1.23341
30100	-25837.03	-25817.02	-20.01428	32.00267	0.247232	0.247382	0.246901	0.258484	0.03079064	0.644187	0.763164	0.340751	0.170123	0.233492	0.300997	0.0272161	0.0322427	0.0143963	0.00718748	0.00986473	0.0127168	0.292041	0.707959	0.007612604	0.002546576	9.86817	7.83625	2.07068	0	0.8945032	4.634969	0	0	1	1	2.146839	0.7079586	0.2920414	61.71883	0.04224876	9.725637	0.785104	0.934036	1.04814	1.23272
30200	-25838.9	-25819.84	-19.0671	36.71009	0.24293	0.253815	0.251746	0.251509	0.09229999	0.457758	0.45961	0.278679	0.165477	0.227374	0.211578	0.022661	0.0227527	0.0137958	0.00819183	0.011256	0.0104741	0.253369	0.746631	0.07802885	0.0140797	10.1717	7.89009	2.0092	0	0.9180927	4.246954	0	0	1	1	2.095801	0.7466311	0.2533689	19.06708	0.04950433	9.919642	0.798699	0.93892	1.04554	1.21684
30300	-25836.55	-25817.02	-19.53671	35.21118	0.246107	0.248407	0.248715	0.256771	0.05021627	0.390328	0.416109	0.313898	0.208739	0.294584	0.0865409	0.0212927	0.0226991	0.0171234	0.0113869	0.0160698	0.00472087	0.852682	0.147318	0.03997056	0.003532402	9.96741	7.96061	2.19671	0	0.9941483	3.377043	0	0	1	1	2.153762	0.1473181	0.8526819	46.52224	0.0545508	9.623803	0.794657	0.937479	1.04632	1.22155
30400	-25841.12	-25817.17	-23.94993	49.14511	0.246791	0.251388	0.249371	0.25245	0.2499787	0.365009	0.45005	0.311495	0.232368	0.298543	0.0416363	0.0194255	0.0239513	0.0165776	0.0123664	0.0158882	0.00221586	0.722374	0.277626	0.03917487	0.003410106	10.113	8.24866	1.93228	0	0.8443134	3.574813	0	0	1	1	2.073728	0.2776263	0.7223737	20.48124	0.05321931	9.423397	0.824954	0.948058	1.04033	1.18666
30500	-25844.83	-25821.93	-22.9038	36.49362	0.247584	0.245805	0.257492	0.249119	0.05339566	0.441088	0.641267	0.345358	0.215638	0.261231	0.0330744	0.02542	0.0369563	0.019903	0.0124273	0.0150548	0.00190608	0.420324	0.579676	0.003788294	0.008019992	9.73567	7.8687	2.00679	0	0.5938875	3.277624	0	0	1	1	1.885512	0.5796758	0.4203242	94.84063	0.05763013	9.895158	0.79813	0.938717	1.04565	1.2175
30600	-25844.83	-25823.1	-21.72367	7.726545	0.244763	0.250056	0.241601	0.263581	0.1866171	0.601958	0.613593	0.405732	0.246129	0.301609	0.104249	0.0308281	0.031424	0.0207788	0.012605	0.0154463	0.00533893	0.371405	0.628595	0.07489237	0.001671997	10.0926	7.94314	1.91707	0	1.551142	3.248238	0	0	1	1	2.144215	0.6285948	0.3714052	65.82716	0.05121303	8.286185	0.586789	0.849401	1.07727	1.48654
30700	-25838.64	-25817.21	-21.42311	36.78859	0.248712	0.246248	0.254507	0.250532	0.07224244	0.679579	0.719541	0.454723	0.122655	0.385418	0.187286	0.035732	0.0378331	0.0239091	0.00644916	0.0202651	0.00984743	0.32701	0.67299	0.02638602	0.000495204	10.1842	7.84408	2.13034	0	0.9236365	2.482539	0	0	1	1	2.003279	0.6729896	0.3270104	46.72239	0.05257957	9.850573	0.798904	0.938993	1.0455	1.2166
30800	-25835.19	-25816.11	-19.07876	25.15759	0.244551	0.247091	0.253044	0.255314	0.09638957	1.03374	1.11443	0.544286	0.181177	0.422969	0.194067	0.0413606	0.0445891	0.0217773	0.00724904	0.0169233	0.00776475	0.227791	0.772209	0.01267396	0.0006174236	10.0784	7.93348	2.13331	0	0.7743059	2.954035	0	0	1	1	1.994992	0.7722092	0.2277908	21.01487	0.04001072	10.43062	0.759175	0.924427	1.05291	1.26349
30900	-25847.86	-25817.07	-30.7905	48.17365	0.248943	0.255688	0.245226	0.250143	0.1760592	0.939037	1.03256	0.582208	0.143951	0.474505	0.285714	0.0386664	0.0425174	0.0239734	0.00592743	0.0195385	0.0117647	0.557045	0.442955	0.3404766	0.004905775	10.0086	7.74437	1.84554	0	1.434272	2.610852	0	0	1	1	2.068175	0.4429549	0.5570451	22.11273	0.04117666	9.839703	0.823266	0.947482	1.04067	1.18858
31000	-25838.79	-25819.88	-18.90171	31.50136	0.250889	0.243865	0.255393	0.249852	0.1343357	1.01814	1.07674	0.642453	0.146758	0.44548	0.227742	0.0466364	0.0493204	0.0294278	0.00672232	0.0204054	0.0104318	0.352768	0.647232	0.01420472	0.0006437908	9.99006	8.05896	1.98272	0	0.4548454	2.271976	0	0	1	1	2.096117	0.6472323	0.3527677	23.94075	0.0458054	9.126915	0.783486	0.933448	1.04845	1.23462
31100	-25845.2	-25824.54	-20.65579	25.39294	0.246601	0.248686	0.248731	0.255982	0.1384353	0.705282	1.01529	0.629736	0.179656	0.446921	0.145721	0.0393663	0.0566698	0.0351497	0.0100278	0.0249456	0.00813362	0.727096	0.272904	0.00387416	0.003576127	9.85156	8.04392	1.99215	0	1.358106	2.030126	0	0	1	1	2.016846	0.2729041	0.7270959	66.31409	0.05581649	8.271624	0.76023	0.924825	1.05272	1.26222
31200	-25839.64	-25815.91	-23.72397	36.10989	0.248822	0.244755	0.25497	0.251453	0.2823746	0.787479	0.915632	0.481602	0.107063	0.403313	0.199175	0.0502358	0.058411	0.0307229	0.00682989	0.0257286	0.012706	0.8568	0.1432	0.1170105	0.0009537664	9.96675	7.89517	1.89361	0	0.8632312	1.985909	0	0	1	1	2.132225	0.1432001	0.8567999	65.74925	0.06379313	8.4483	0.79711	0.938354	1.04585	1.21869
31300	-25851.97	-25824.28	-27.68963	30.90997	0.255064	0.24339	0.254603	0.246942	0.2248755	1.16834	1.35361	0.652357	0.220113	0.535495	0.163235	0.0554584	0.0642528	0.030966	0.0104483	0.0254188	0.00774841	0.724856	0.275144	0.1389991	0.0005802788	9.99341	7.70112	2.0342	0	0.6749065	2.055635	0	0	1	1	1.954423	0.2751439	0.7248561	71.66689	0.04746783	9.011299	0.781529	0.932734	1.04881	1.23692
31400	-25843.34	-25820.23	-23.10789	38.31884	0.241022	0.247768	0.2547	0.25651	0.07714633	1.14298	1.24587	0.681138	0.245175	0.554438	0.0928504	0.0496883	0.0541608	0.0296107	0.0106584	0.0241028	0.00403643	0.502544	0.497456	0.04348992	0.003422966	9.86408	7.92502	1.97211	0	1.801839	2.179952	0	0	1	1	1.880728	0.4974559	0.5025441	55.90152	0.04347243	10.36379	0.80278	0.940365	1.04474	1.21211
31500	-25841.75	-25819.94	-21.81419	48.46377	0.250107	0.250733	0.25002	0.24914	0.1230271	1.14275	1.35148	0.642781	0.229089	0.457255	0.214154	0.0479941	0.0567605	0.026996	0.00962145	0.0192042	0.00899422	0.184118	0.815882	0.06098438	0.01712109	10.0902	7.96343	1.92412	0	1.202008	2.372911	0	0	1	1	2.172009	0.8158816	0.1841184	63.96319	0.04199883	8.716972	0.823776	0.947656	1.04057	1.188
31600	-25841.53	-25819.91	-21.61883	17.77593	0.246922	0.256646	0.25142	0.245012	0.05540297	1.16405	1.36861	0.941775	0.296395	0.795955	0.218612	0.0385054	0.045272	0.0311528	0.00980441	0.0263293	0.00723143	0.085785	0.914215	0.03891677	9.040787e-05	9.96823	7.87973	1.93125	0	0.6569202	1.960051	0	0	1	1	2.15204	0.914215	0.08578502	60.93688	0.03307884	8.782938	0.716667	0.907796	1.06017	1.31537
31700	-25840.39	-25817.51	-22.88209	47.36624	0.25066	0.24818	0.249234	0.251926	0.06929293	1.20249	1.32586	1.05953	0.257083	0.929771	0.313332	0.0328055	0.0361713	0.0289054	0.00701356	0.0253653	0.0085481	0.419494	0.580506	0.122371	0.01536463	10.0438	8.00773	1.99827	0	1.113197	2.154229	0	0	1	1	2.070974	0.580506	0.419494	34.49741	0.02728128	9.846234	0.821825	0.946989	1.04096	1.19023
31800	-25840.93	-25821.12	-19.81365	47.93117	0.246368	0.248162	0.253144	0.252326	0.08378757	0.783154	0.973595	0.979474	0.367836	0.924895	0.319657	0.022563	0.0280497	0.0282191	0.0105975	0.0266466	0.00920944	0.00667641	0.993324	0.07271291	0.01088657	9.99729	8.01909	1.92388	0	0.6534542	2.424777	0	0	1	1	2.074198	0.9933236	0.006676412	28.74137	0.02881042	8.127893	0.822837	0.947336	1.04076	1.18907
31900	-25841.71	-25817.78	-23.93351	42.04909	0.245672	0.242459	0.253582	0.258287	0.1286618	0.840446	0.921175	0.999773	0.487559	0.973824	0.125541	0.0220659	0.0241855	0.0262491	0.0128009	0.0255678	0.00329608	0.242212	0.757788	0.1696109	0.003852661	9.91764	7.99118	2.08	0	0.6954239	2.381377	0	0	1	1	1.936145	0.7577877	0.2422123	99.76313	0.02625503	8.888317	0.811352	0.943371	1.04306	1.20222
32000	-25840.75	-25818.72	-22.02902	49.03642	0.242596	0.24262	0.254196	0.260588	0.1057081	0.565282	0.627604	0.86723	0.382163	1.00896	0.212023	0.0166394	0.0184739	0.0255274	0.0112492	0.0296993	0.00624103	0.201532	0.798468	0.1448114	0.007546783	10.0832	8.11842	1.97495	0	0.4218697	2.425249	0	0	1	1	2.028	0.7984677	0.2015323	35.55367	0.02943563	8.569225	0.824768	0.947995	1.04036	1.18687
32100	-25841.3	-25815.67	-25.62906	22.24935	0.24471	0.248905	0.252757	0.253629	0.04610588	0.561255	0.565209	1.03027	0.338447	1.4723	0.246627	0.015865	0.0159768	0.0291226	0.00956688	0.0416175	0.0069714	0.493059	0.506941	0.1101468	0.002567136	9.7959	7.99333	1.84457	0	1.250948	2.208255	0	0	1	1	1.980642	0.5069406	0.4930594	77.52408	0.028267	9.155579	0.744854	0.918948	1.05544	1.28076
32200	-25839.62	-25817.97	-21.64327	43.77766	0.243213	0.253746	0.247995	0.255046	0.05999465	0.471367	0.506767	0.781668	0.320534	0.951282	0.194068	0.0161502	0.0173631	0.0267819	0.0109823	0.0325933	0.00664926	0.106252	0.893748	0.06859997	0.01110648	10.0056	7.84412	2.05851	0	1.352592	2.278069	0	0	1	1	2.145838	0.8937478	0.1062522	75.40883	0.03426253	8.92938	0.814959	0.944624	1.04234	1.19808
32300	-25844.55	-25825.07	-19.47378	45.97942	0.246213	0.249432	0.250261	0.254093	0.03288741	0.407106	0.571835	0.838065	0.34928	1.37491	0.143626	0.013475	0.0189275	0.0277396	0.011561	0.0455088	0.00475396	0.166144	0.833856	0.0002153953	0.01150784	9.91911	7.99197	1.95961	0	0.9697503	2.377677	0	0	1	1	2.004377	0.8338559	0.1661441	96.64442	0.03309955	8.756907	0.819264	0.94611	1.04148	1.19315
32400	-25840.56	-25820.11	-20.44906	19.31772	0.2466	0.249735	0.246704	0.256961	0.01980847	0.432519	0.417515	0.91861	0.474006	1.67511	0.0740758	0.0124649	0.0120325	0.0264738	0.0136606	0.0482757	0.00213482	0.102778	0.897222	0.0004766982	0.0086515	9.94834	8.00304	2.12658	0	1.24044	2.488917	0	0	1	1	2.084446	0.8972224	0.1027776	17.78267	0.02881937	9.703362	0.727424	0.912111	1.0584	1.30206
32500	-25840.51	-25820.12	-20.38567	25.59243	0.241346	0.253869	0.257946	0.246839	0.03052113	0.320687	0.369224	0.788223	0.462715	1.30744	0.202784	0.00869687	0.0100132	0.0213762	0.0125486	0.035457	0.0054994	0.0778609	0.922139	0.04101847	0.01018294	10.0288	7.91581	2.08479	0	1.118612	3.034784	0	0	1	1	2.036119	0.9221391	0.0778609	72.77297	0.02711954	8.557576	0.761113	0.925158	1.05257	1.26116
32600	-25838.3	-25815.79	-22.50663	48.86567	0.242941	0.246353	0.253659	0.257047	0.1374595	0.461668	0.562983	0.843878	0.454365	1.22979	0.155929	0.0111686	0.0136196	0.0204149	0.0109919	0.0297507	0.00377221	0.605023	0.394977	0.0100334	0.005267619	10.0437	8.20726	2.01015	0	1.697059	2.95676	0	0	1	1	2.142878	0.3949768	0.6050232	32.00545	0.02419179	9.919026	0.824474	0.947895	1.04042	1.18721
32700	-25838.27	-25817.29	-20.97434	27.70174	0.243129	0.250585	0.251657	0.254629	0.1387013	0.396375	0.453515	0.790988	0.478894	1.02613	0.107911	0.00976314	0.0111706	0.0194829	0.0117957	0.0252746	0.00265797	0.495363	0.504637	0.002521623	0.003048245	9.89829	8.01451	2.11785	0	0.9129814	3.303	0	0	1	1	2.260036	0.5046374	0.4953626	93.67826	0.0246311	10.27353	0.769884	0.928443	1.05097	1.2507
32800	-25840.29	-25817.32	-22.97421	44.94198	0.246637	0.252897	0.247712	0.252753	0.04377963	0.461617	0.510447	0.74294	0.549016	1.13694	0.0433426	0.0116043	0.0128318	0.0186763	0.0138014	0.0285808	0.00108956	0.638774	0.361226	0.005697703	0.0110379	10.0208	8.31515	1.96686	0	0.7381121	3.243411	0	0	1	1	2.112668	0.3612261	0.6387739	15.76312	0.02513833	9.614428	0.817274	0.945424	1.04188	1.19543
32900	-25841.14	-25822.41	-18.73595	19.46866	0.255564	0.244971	0.249857	0.249607	0.09180863	0.377164	0.377324	0.532533	0.38118	0.580945	0.150082	0.0112631	0.0112679	0.0159029	0.0113831	0.0173486	0.00448186	0.993429	0.00657121	0.06616649	0.01942325	9.91482	7.88504	2.00383	0	1.27391	4.271691	0	0	1	1	2.070117	0.006571214	0.9934288	20.45127	0.02986272	9.974505	0.728412	0.912503	1.05824	1.30085
33000	-25841.15	-25819.91	-21.23652	31.40725	0.248027	0.242578	0.254551	0.254844	0.1997796	0.921083	0.944396	0.72067	0.480646	0.702772	0.214771	0.0208601	0.0213881	0.0163213	0.0108854	0.015916	0.00486401	0.891585	0.108415	0.05625053	0.002363141	9.94279	8.02969	1.91314	0	0.6628708	3.522484	0	0	1	1	2.111821	0.1084154	0.8915846	38.80202	0.02264739	9.301873	0.783178	0.933336	1.0485	1.23498
33100	-25840.72	-25817.92	-22.80288	7.767248	0.250231	0.250267	0.248242	0.251259	0.08853822	0.778345	0.736298	0.726932	0.487021	0.631106	0.29117	0.0203039	0.0192071	0.0189627	0.0127044	0.016463	0.00759545	0.758652	0.241348	0.02042421	0.0001317965	10.1401	8.05852	2.2554	0	0.4025993	3.442291	0	0	1	1	2.012747	0.2413478	0.7586522	54.69929	0.02608598	8.296109	0.58774	0.849876	1.07717	1.48521
33200	-25840.13	-25821.18	-18.95041	16.53768	0.244161	0.253637	0.239809	0.262392	0.1809737	0.483848	0.575361	0.469122	0.378113	0.438682	0.226621	0.0150361	0.01788	0.0145785	0.0117503	0.0136326	0.00704252	0.906354	0.0936456	0.02117001	0.002853673	9.99826	8.08187	1.9828	0	1.630525	4.161471	0	0	1	1	1.993258	0.09364561	0.9063544	19.83987	0.03107616	9.098227	0.707021	0.903865	1.06171	1.3274
33300	-25845.99	-25825.88	-20.10731	45.84844	0.246528	0.248213	0.260082	0.245178	0.1704027	0.453407	0.700195	0.502378	0.401693	0.501285	0.172416	0.0125939	0.0194487	0.0139541	0.0111575	0.0139237	0.00478905	0.870162	0.129838	0.0465209	0.01281586	9.94077	8.0889	1.90176	0	0.6205389	4.297883	0	0	1	1	1.892295	0.129838	0.870162	89.40196	0.02777612	9.581171	0.819017	0.946025	1.04153	1.19343
33400	-25837.44	-25814.73	-22.71049	46.60716	0.245431	0.250833	0.250862	0.252874	0.01697844	0.545297	0.651438	0.658719	0.521511	0.628916	0.0892222	0.013714	0.0163834	0.0165665	0.0131158	0.015817	0.0022439	0.957577	0.0424226	0.03294602	0.01290671	10.1086	7.88311	2.02326	0	1.749763	3.770413	0	0	1	1	2.098972	0.04242263	0.9575774	59.98535	0.02514958	9.413637	0.820437	0.946513	1.04124	1.19181
33500	-25836.12	-25818.91	-17.21246	48.26493	0.242363	0.255808	0.247968	0.253861	0.07388095	0.565964	0.632369	0.610402	0.582074	0.67273	0.265067	0.0127199	0.0142124	0.0137187	0.013082	0.0151195	0.00595733	0.819993	0.180007	0.02157199	0.001544901	9.96731	7.94487	1.99781	0	1.276358	4.078727	0	0	1	1	1.973021	0.1800068	0.8199932	19.00239	0.02247483	8.511475	0.823427	0.947537	1.04064	1.1884
33600	-25836.74	-25818.14	-18.59439	6.298218	0.243746	0.251306	0.250882	0.254066	0.08430291	0.634597	0.742031	0.570801	0.547338	0.582701	0.508497	0.0134003	0.0156689	0.0120532	0.0115577	0.0123045	0.0107376	0.347909	0.652091	0.01933511	0.0004661822	9.85946	7.92794	1.91489	0	0.3269737	4.978371	0	0	1	1	2.029589	0.6520906	0.3479094	8.799448	0.02111626	8.535819	0.548442	0.829647	1.08058	1.54133
